film_id,genre_id,director_gender
118150,16,male
38421,16,male
201085,16,male
122023,16,female
265910,16,male
26910,16,male
91410,16,male
42153,16,male
83209,16,male
315010,16,male
81189,16,male
68635,16,male
86508,16,male
228736,16,male
42590,16,male
54796,16,male
4274,16,male
114155,16,male
31355,16,male
246127,16,male
76532,16,female
90015,16,male
37028,16,male
259183,16,male
38082,16,male
191726,16,male
117212,16,male
38017,16,male
54064,16,male
309302,16,male
47985,16,male
130457,16,male
298040,16,male
104435,16,male
277167,16,male
59050,16,male
132426,16,male
59015,16,male
197936,16,female
209032,16,male
86321,16,male
48207,16,male
107068,16,male
183039,16,male
150689,16,male
228968,16,male
327225,16,female
124521,16,male
32941,16,male
88418,16,male
215637,16,male
121830,16,male
193229,16,male
97899,16,male
47432,16,male
101904,16,male
271674,16,male
40180,16,male
30496,16,male
71924,16,male
266396,16,male
38198,16,male
74746,16,male
108723,16,male
227975,16,male
228973,16,male
26113,16,male
40927,16,male
51434,16,male
81475,16,male
33018,16,male
184155,16,male
81022,16,male
283227,16,male
187252,16,male
45777,16,male
79572,16,male
53915,16,male
48411,16,female
6172,16,male
78313,16,male
51880,16,male
258751,16,male
254578,16,male
254200,16,female
265563,16,male
91628,16,male
15469,16,male
35964,16,male
124611,16,male
270336,16,male
169379,16,female
14630,16,male
83706,16,male
304357,16,male
283703,16,male
242575,16,male
107287,16,male
53670,16,male
269776,16,male
299353,16,male
128043,16,male
278990,16,male
270400,16,female
38154,16,male
19599,16,male
32029,16,male
241939,16,male
52333,16,male
87503,16,male
214074,16,male
300155,16,male
77128,16,male
269258,16,male
45190,16,male
63573,16,male
254128,16,male
155128,16,male
284689,16,male
90171,16,male
249916,16,female
229134,16,male
50849,16,male
105079,16,male
135214,16,male
160768,16,male
38911,16,male
85129,16,female
64316,16,male
316715,16,male
50106,16,male
64714,16,male
60170,16,male
273879,16,male
241562,16,male
75193,16,male
259550,16,male
13775,16,male
1481,16,male
9646,16,male
127142,16,male
258480,16,male
241882,16,male
21625,16,male
28740,16,male
148782,16,male
71393,16,male
254320,16,male
41051,16,male
61041,16,male
190853,16,female
47590,16,male
32648,16,male
95431,16,male
107705,16,male
83444,16,male
143887,16,male
83446,16,male
64100,16,male
37873,16,male
310593,16,male
21297,16,male
21175,16,male
21567,16,male
21570,16,male
84642,16,male
65651,16,male
20364,16,male
33124,16,male
33457,16,male
323384,16,male
119172,16,male
265193,16,female
209415,16,male
82066,16,male
34449,16,male
135695,16,male
95565,16,male
126969,16,male
245527,16,male
46930,16,female
320006,16,male
73208,16,male
14755,16,male
25939,16,male
300168,16,male
132316,16,male
74458,16,male
107637,16,male
304640,16,male
15956,16,female
46278,16,male
45133,16,male
42293,16,female
339367,16,male
216037,16,male
280996,16,male
220731,16,male
55229,16,male
337876,16,male
78338,16,male
212934,16,male
25318,16,male
19672,16,male
83388,16,male
1838,16,male
60202,16,male
56366,16,male
282502,16,male
109001,16,male
29014,16,male
53774,16,male
20688,16,male
15761,16,male
14705,16,male
20742,16,male
131940,16,male
66340,16,male
73652,16,male
59700,16,female
261023,16,male
74080,16,male
56341,16,male
5839,16,male
310569,16,female
281783,16,male
68053,16,male
117890,16,male
57706,16,male
15977,16,male
8557,16,male
225728,16,male
122126,16,male
44461,16,male
253161,16,female
254024,16,male
30341,16,male
214210,16,male
43000,16,male
3026,16,male
201277,16,male
272435,16,female
290556,16,male
65683,16,male
270383,16,male
259894,16,male
346570,16,female
264560,16,male
70104,16,male
42554,16,male
58075,16,male
42140,16,male
46106,16,male
36329,16,female
43756,16,male
46197,16,male
171648,16,male
202960,16,male
41945,16,male
179641,16,male
29562,16,male
57327,16,female
63319,16,female
43027,16,male
22373,16,male
248934,16,male
198466,16,male
81787,16,male
53914,16,male
53648,16,male
3935,16,male
63176,16,male
108179,16,male
61823,16,male
99883,16,male
110924,16,male
98349,16,male
57709,16,male
278927,16,male
82191,16,male
206514,16,male
113958,16,male
316654,16,male
114594,16,male
143547,16,male
137484,16,male
134018,16,male
212752,16,male
300671,16,male
127856,16,female
42679,16,male
56400,16,female
72057,16,male
123375,16,female
191820,16,male
197089,16,female
51917,16,male
51986,16,male
64943,16,male
240566,16,male
110447,16,male
326139,16,male
54392,16,male
133469,16,male
79526,16,male
34334,16,male
315575,16,male
182560,16,male
61638,16,male
103753,16,male
76850,16,male
55951,16,male
69579,16,male
295581,16,male
17100,16,male
119540,16,male
312167,16,male
42983,16,female
281957,16,male
4580,16,male
317952,16,male
69550,16,male
197297,16,male
244776,16,female
289510,16,male
278236,16,male
258521,16,male
153021,16,male
272875,16,male
320132,16,male
236329,16,male
114189,16,female
285858,16,male
283701,16,male
315846,16,male
169364,16,male
338676,16,male
104242,16,male
210923,16,male
165108,16,male
292431,16,male
264644,16,male
145312,16,male
267804,16,male
331251,16,male
18380,16,male
15126,16,male
296313,16,male
121640,16,male
277154,16,male
34138,16,male
60587,16,male
128795,16,male
290751,16,male
24448,16,male
243233,16,male
41423,16,male
283700,16,male
319337,16,male
324578,16,male
44320,16,male
202839,16,male
130624,16,male
179553,16,male
47736,16,male
353898,16,male
50341,16,male
82567,16,male
136627,16,male
64735,16,male
98203,16,male
121550,16,male
66568,16,male
64218,16,male
52764,16,male
29008,16,male
319373,16,female
290316,16,male
107406,16,male
105584,16,male
45075,16,male
83052,16,male
113388,16,male
291549,16,male
70418,16,male
336664,16,male
270759,16,male
330421,16,male
301351,16,male
284290,16,male
273153,16,female
285841,16,male
288585,16,male
11204,16,male
268009,16,male
306819,16,male
297755,16,male
148622,16,male
32336,16,male
57781,16,male
56547,16,male
5900,16,male
328589,16,male
41091,16,female
104244,16,male
126415,16,male
154582,16,male
263472,16,male
83827,16,male
65614,16,male
81481,16,male
300153,16,male
306838,16,male
253450,16,male
104973,16,male
254302,16,male
334538,16,female
17938,16,male
253412,16,male
2333,16,male
1539,16,male
11440,16,male
359108,16,male
157843,16,male
359105,16,male
44827,16,male
42032,16,female
322740,16,male
205017,16,male
51512,16,male
65092,16,male
58895,16,female
28805,16,male
268660,16,female
49035,16,male
54971,16,male
38637,16,male
285181,16,male
289039,16,male
298721,16,male
104274,16,male
96717,16,male
320736,16,male
68387,16,male
268099,16,male
319995,16,male
286256,16,male
16854,16,male
45722,16,male
69407,16,male
88012,16,female
28472,16,male
117493,16,male
46581,16,male
31927,16,male
314385,16,female
314402,16,male
192236,16,male
250230,16,male
47211,16,male
68730,16,male
352161,16,male
46636,16,male
296098,16,male
336029,16,female
82968,16,male
316042,16,male
324807,16,male
111718,16,male
319996,16,male
236873,16,female
85285,16,male
4196,16,male
58658,16,male
152846,16,male
359305,16,female
94649,16,male
4955,16,male
188560,16,male
172577,16,male
315872,16,male
106224,16,male
159474,16,male
2969,16,male
40826,16,male
79580,16,male
46565,16,male
49456,16,male
74657,16,male
136572,16,male
74656,16,male
298931,16,male
329819,16,female
61718,16,male
285844,16,male
291692,16,male
38988,16,male
37973,16,male
65881,16,male
32162,16,male
13311,16,male
55765,16,male
154030,16,male
32932,16,male
233112,16,male
269340,16,male
37849,16,male
281780,16,male
40452,16,male
206,16,male
124294,16,male
352128,16,male
329829,16,male
329712,16,male
21459,16,male
290762,16,female
319993,16,male
99708,16,male
50086,16,male
72664,16,male
364781,16,female
334991,16,male
285387,16,male
288129,16,female
32329,16,male
254172,16,male
298382,16,female
31686,16,male
113329,16,male
140648,16,male
34729,16,male
238781,16,male
20323,16,male
287493,16,male
280957,16,male
37055,16,male
37216,16,male
198820,16,male
271331,16,male
134477,16,male
139579,16,male
48676,16,male
62871,16,male
21466,16,male
44059,16,male
84693,16,male
21462,16,male
54256,16,male
61271,16,male
27624,16,male
33202,16,male
97449,16,male
21566,16,male
13986,16,male
165016,16,male
314371,16,male
65592,16,male
90992,16,female
43409,16,male
365188,16,male
20929,16,male
35064,16,male
166231,16,male
294741,16,female
44282,16,male
115871,16,male
270696,16,female
3012,16,male
3565,16,male
107393,16,male
60810,16,male
63825,16,male
61580,16,female
270766,16,male
293395,16,male
60191,16,male
64032,16,male
78812,16,male
121464,16,male
8430,16,male
155956,16,male
157827,16,male
211166,16,male
23857,16,male
73132,16,male
122368,16,male
198511,16,male
58833,16,male
39850,16,male
362136,16,male
84844,16,male
65830,16,male
4228,16,male
156627,16,male
68271,16,male
40055,16,male
71662,16,male
358881,16,male
191185,16,male
321751,16,male
336806,16,male
102428,16,male
72560,16,male
356898,16,male
293982,16,male
219466,16,male
39446,16,male
65799,16,male
119482,16,male
78401,16,female
339274,16,male
333696,16,male
68797,16,male
123623,16,male
14074,16,male
42809,16,male
158079,16,male
78546,16,male
24971,16,male
64739,16,male
307103,16,male
336882,16,male
315868,16,male
79435,16,male
215740,16,male
300693,16,male
49502,16,male
354072,16,female
339562,16,male
72246,16,male
332827,16,male
78101,16,male
93064,16,male
129455,16,male
44142,16,male
100215,16,male
98525,16,male
283596,16,male
139238,16,male
157239,16,male
348689,16,male
104171,16,male
87953,16,male
159862,16,male
168112,16,male
360551,16,male
55534,16,male
62691,16,male
64882,16,female
63465,16,male
38011,16,male
26381,16,male
206155,16,male
47331,16,male
138665,16,female
171587,16,male
62768,16,male
364833,16,male
50542,16,male
344041,16,male
43020,16,male
60116,16,male
278122,16,male
299143,16,male
113936,16,male
166888,16,male
91067,16,male
68507,16,male
352200,16,male
20969,16,male
16147,16,male
214129,16,female
63064,16,female
9375,16,male
118451,16,male
54225,16,male
119273,16,male
272095,16,male
38920,16,male
44751,16,male
24524,16,male
10509,16,male
141145,16,female
280437,16,male
65777,16,male
39288,16,male
80082,16,male
325712,16,male
84105,16,female
45098,16,male
256959,16,male
127363,16,male
168379,16,male
41518,16,male
277968,16,male
37460,16,male
16075,16,male
122198,16,female
321191,16,male
113700,16,male
83119,16,male
225834,16,male
74884,16,male
57393,16,female
256735,16,male
5953,16,male
258384,16,male
193321,16,male
371759,16,male
140229,16,male
245697,16,male
236570,16,male
84782,16,male
80970,16,male
71445,16,male
76764,16,male
198890,16,male
85696,16,female
124527,16,male
85032,16,male
176535,16,male
209385,16,male
93862,16,male
85434,16,male
348678,16,male
27069,16,male
27748,16,male
274817,16,male
63318,16,female
319888,16,male
375290,16,male
376047,16,male
65795,16,male
329805,16,female
283710,16,male
291154,16,male
336807,16,male
35021,16,male
220176,16,male
40700,16,male
38677,16,male
139777,16,male
285697,16,male
1998,16,male
159514,16,male
10626,16,male
18174,16,male
337960,16,male
46821,16,male
46430,16,male
39837,16,male
205221,16,male
18230,16,male
44566,16,male
338803,16,male
63378,16,male
17720,16,male
42526,16,male
323677,16,male
56418,16,male
202140,16,female
348674,16,male
286595,16,male
377853,16,male
329809,16,male
336199,16,male
315865,16,male
97437,16,male
35907,16,male
93193,16,male
60389,16,male
329063,16,male
308409,16,male
118408,16,male
44850,16,male
30909,16,male
114354,16,male
240628,16,male
186066,16,male
128177,16,male
345426,16,male
313108,16,male
44528,16,male
20534,16,male
72051,16,male
371645,16,male
97341,16,male
39217,16,male
31364,16,male
65719,16,female
20623,16,male
48318,16,male
111988,16,male
36224,16,male
88860,16,male
47239,16,male
175380,16,male
129933,16,female
4747,16,female
74903,16,male
80080,16,female
69022,16,male
64404,16,male
149455,16,male
10749,16,male
10500,16,male
101965,16,male
149727,16,male
108949,16,male
85904,16,male
83185,16,male
26368,16,male
158968,16,male
35451,16,male
123406,16,male
254313,16,male
114645,16,male
36895,16,female
105760,16,male
103953,16,male
48449,16,male
104374,16,male
49125,16,male
104354,16,male
105254,16,male
28525,16,male
106538,16,female
78563,16,male
44589,16,male
51205,16,male
38440,16,male
92193,16,male
17582,16,male
47723,16,male
49782,16,female
150223,16,male
96419,16,female
16010,16,male
107019,16,male
80324,16,male
342686,16,male
22448,16,male
15411,16,male
66537,16,male
15864,16,male
19624,16,male
372985,16,male
8444,16,male
65771,16,male
69016,16,male
83299,16,male
76350,16,male
40522,16,male
80276,16,male
40909,16,male
82409,16,female
74661,16,male
67509,16,female
78701,16,male
44565,16,male
73582,16,male
61400,16,male
141679,16,male
259460,16,male
105833,16,male
31319,16,male
18508,16,male
199934,16,female
53524,16,male
16423,16,male
280840,16,male
90503,16,male
45047,16,male
65885,16,male
48623,16,male
161827,16,male
251241,16,male
117046,16,male
49099,16,male
88534,16,male
111650,16,male
334312,16,female
254902,16,male
48617,16,male
302528,16,male
256316,16,male
137599,16,male
37265,16,male
30301,16,male
82737,16,male
330697,16,male
277713,16,male
364433,16,male
37941,16,male
21463,16,male
82124,16,male
53883,16,male
284135,16,male
160075,16,male
187662,16,male
31626,16,male
23776,16,male
371647,16,male
333352,16,male
98302,16,male
336652,16,male
131907,16,male
224339,16,male
46043,16,male
369834,16,male
292010,16,male
209266,16,female
63004,16,male
43093,16,male
163018,16,male
301494,16,male
329815,16,female
12781,16,male
226693,16,male
327528,16,male
357706,16,female
58559,16,female
124993,16,male
334922,16,male
239103,16,male
296360,16,male
44256,16,male
186991,16,female
16017,16,male
83234,16,male
267579,16,male
67089,16,male
114242,16,male
21571,16,male
369557,16,male
75733,16,male
40211,16,male
297393,16,female
39857,16,male
194853,16,male
80094,16,female
3102,16,male
62729,16,male
47851,16,male
23854,16,male
348025,16,male
36137,16,male
375572,16,male
138827,16,male
381341,16,male
387252,16,male
156326,16,male
234868,16,male
300983,16,male
320910,16,male
63964,16,male
223365,16,male
69401,16,male
69399,16,male
101766,16,male
35010,16,male
13521,16,male
50451,16,male
302401,16,male
380254,16,male
64834,16,male
94709,16,male
94658,16,male
80470,16,male
43102,16,male
37454,16,male
270010,16,male
115301,16,male
117457,16,male
118009,16,male
69636,16,male
19978,16,male
42548,16,male
18377,16,male
178146,16,male
44238,16,male
380111,16,male
79040,16,male
44606,16,male
90121,16,male
63876,16,male
389323,16,male
74753,16,male
93006,16,male
315669,16,male
55130,16,male
61711,16,male
84741,16,male
22315,16,male
290098,16,male
371464,16,female
374614,16,male
78713,16,female
374475,16,female
351454,16,male
84993,16,male
352733,16,female
86520,16,male
128412,16,male
83235,16,male
375199,16,male
134362,16,male
12443,16,male
376549,16,male
332872,16,male
374473,16,male
335683,16,male
381277,16,male
198783,16,male
33340,16,female
388468,16,male
336885,16,male
16039,16,male
20661,16,male
391617,16,male
48417,16,male
222220,16,male
57992,16,male
4546,16,male
374458,16,male
374173,16,male
60163,16,male
221343,16,male
298459,16,male
350904,16,male
330294,16,female
98927,16,male
55608,16,male
364902,16,male
375356,16,male
82819,16,male
117767,16,male
44688,16,male
132133,16,male
327040,16,female
51806,16,male
380225,16,male
258322,16,male
133563,16,male
213373,16,male
94798,16,male
398535,16,male
183855,16,male
70461,16,male
68309,16,male
76474,16,male
90351,16,male
60971,16,male
315439,16,male
367999,16,male
27123,16,male
346641,16,male
196324,16,male
35007,16,male
254664,16,male
108063,16,male
45192,16,male
70193,16,male
66062,16,male
337703,16,male
364051,16,female
354275,16,male
371865,16,male
392817,16,male
338189,16,male
31128,16,male
103396,16,male
360249,16,male
362876,16,female
15467,16,male
314837,16,male
325789,16,male
308266,16,male
54821,16,male
46879,16,male
76348,16,male
159942,16,male
353163,16,male
77864,16,male
29924,16,male
73772,16,male
373473,16,male
140894,16,male
27154,16,male
403119,16,male
266036,16,female
123628,16,male
120729,16,male
198491,16,male
154399,16,male
112699,16,male
337674,16,male
254679,16,male
397520,16,male
64133,16,female
17376,16,male
77649,16,male
185154,16,male
403593,16,male
26803,16,male
118490,16,male
118946,16,male
99758,16,male
27595,16,male
42084,16,male
369019,16,male
71559,16,female
330982,16,male
77660,16,male
88558,16,male
283552,16,male
317557,16,female
296524,16,male
283366,16,male
296865,16,male
394051,16,male
366080,16,male
402672,16,male
407887,16,male
368942,16,male
348677,16,male
340485,16,female
361069,16,female
383064,16,male
119769,16,male
125882,16,male
40627,16,male
135990,16,male
310442,16,male
333367,16,female
315011,16,male
63186,16,female
372058,16,male
377852,16,female
314404,16,male
381691,16,male
198518,16,male
214041,16,male
26153,16,male
356191,16,male
69775,16,male
351037,16,male
245692,16,male
390497,16,male
363841,16,male
350839,16,male
254323,16,male
320873,16,male
324786,16,male
67255,16,male
45554,16,male
65839,16,male
127236,16,male
293767,16,male
354859,16,male
339419,16,male
24007,16,male
329718,16,male
52247,16,male
376166,16,female
340677,16,male
61528,16,male
374464,16,female
258230,16,male
374671,16,male
191536,16,male
75004,16,male
98277,16,male
336776,16,male
286313,16,male
62722,16,male
375366,16,male
124501,16,male
393559,16,male
72309,16,male
384664,16,male
60759,16,male
45505,16,male
376565,16,male
382170,16,male
241639,16,male
16236,16,male
49350,16,male
157449,16,male
339967,16,male
86822,16,male
377154,16,male
375315,16,male
294651,16,male
43776,16,male
47562,16,male
369885,16,male
36542,16,male
254241,16,male
394822,16,male
72701,16,male
198795,16,male
68482,16,male
30351,16,male
402298,16,male
339894,16,male
326285,16,male
29136,16,male
334543,16,male
403450,16,male
39340,16,male
42123,16,male
48601,16,female
353728,16,male
302042,16,male
270007,16,male
355065,16,male
13943,16,male
393445,16,male
203901,16,male
173873,16,male
63681,16,male
390422,16,male
16766,16,male
277296,16,male
358725,16,male
220124,16,male
932,16,male
411039,16,male
134705,16,male
400387,16,male
347026,16,female
220447,16,male
46975,16,male
149786,16,male
49927,16,male
383807,16,female
131074,16,male
71984,16,male
376866,16,male
102871,16,male
233383,16,male
62439,16,male
85672,16,male
210234,16,female
402217,16,male
398786,16,male
74302,16,male
296633,16,male
210653,16,male
389044,16,female
403357,16,male
188521,16,female
47121,16,male
111708,16,male
115903,16,male
114051,16,male
115894,16,male
80296,16,male
29336,16,male
44746,16,female
89540,16,male
148864,16,male
423093,16,male
87759,16,male
8209,16,male
254166,16,male
63163,16,male
109912,16,male
388399,16,male
230029,16,male
65207,16,male
168693,16,female
231218,16,female
44472,16,female
26630,16,male
211088,16,female
340481,16,male
382501,16,male
369698,16,male
50737,16,male
404378,16,male
395982,16,female
58820,16,female
38878,16,male
377263,16,male
392271,16,male
412205,16,male
393658,16,male
24068,16,male
396616,16,male
180514,16,male
267466,16,male
393519,16,female
382125,16,male
380622,16,male
411678,16,male
16382,16,male
301491,16,male
73043,16,male
85393,16,male
369778,16,male
385261,16,male
280723,16,female
398818,16,male
176032,16,male
40895,16,male
380623,16,male
81556,16,male
382595,16,female
192210,16,male
59482,16,male
37175,16,male
17008,16,male
186532,16,male
401513,16,male
137726,16,male
15387,16,male
340584,16,male
392660,16,male
255709,16,male
69214,16,male
425942,16,male
431244,16,male
133160,16,male
41400,16,male
271826,16,male
382883,16,male
363126,16,female
206899,16,male
37840,16,male
254123,16,male
55008,16,male
357424,16,female
371459,16,female
432799,16,female
428493,16,male
429732,16,male
76097,16,male
356381,16,female
410970,16,male
287647,16,female
259171,16,male
272820,16,male
242409,16,male
405204,16,male
340101,16,female
433356,16,male
354285,16,male
340676,16,male
4369,16,male
371504,16,male
283378,16,male
81232,16,male
105843,16,male
314095,16,male
382591,16,male
101915,16,male
434724,16,male
173631,16,male
154718,16,male
381015,16,male
387886,16,male
150747,16,male
47616,16,male
167618,16,male
126919,16,male
405473,16,male
405670,16,male
13841,16,male
356200,16,male
33310,16,male
1596,16,female
25379,16,female
77451,16,male
408435,16,female
56263,16,male
353569,16,male
431937,16,male
128891,16,male
380075,16,male
329135,16,male
29971,16,male
403390,16,male
54548,16,male
133964,16,female
78363,16,female
49890,16,female
104376,16,male
429662,16,female
289222,16,female
121688,16,male
63077,16,male
331214,16,male
32635,16,male
425716,16,male
283591,16,male
440642,16,male
4182,16,male
415665,16,male
382509,16,female
92180,16,male
54313,16,male
413998,16,male
359784,16,female
70177,16,male
13774,16,male
378108,16,male
1631,16,female
64584,16,female
15014,16,male
104277,16,male
42862,16,male
59219,16,male
426166,16,male
56746,16,male
377274,16,male
54474,16,male
115108,16,male
135195,16,male
151227,16,male
14395,16,male
387426,16,male
161244,16,male
122487,16,male
11960,16,male
62842,16,male
110608,16,male
371833,16,male
450530,16,male
156643,16,male
408439,16,male
391663,16,female
116248,16,male
421758,16,male
14555,16,female
154972,16,male
425488,16,male
77185,16,female
11396,16,male
201429,16,male
35320,16,male
15285,16,male
83079,16,male
54144,16,male
8128,16,male
429070,16,male
23764,16,male
408292,16,male
40886,16,male
71186,16,male
56820,16,male
56759,16,male
26920,16,male
421741,16,male
406808,16,male
439154,16,male
14650,16,male
68954,16,male
79833,16,male
409421,16,male
293768,16,male
68553,16,male
391709,16,male
60794,16,male
8776,16,male
49168,16,male
382475,16,male
44458,16,male
227245,16,male
413666,16,male
64393,16,male
81509,16,male
69059,16,male
27066,16,male
67451,16,male
176167,16,male
4049,16,male
278730,16,male
408616,16,male
204802,16,male
48882,16,male
259645,16,male
12790,16,male
70752,16,male
360737,16,male
52960,16,male
436343,16,female
27221,16,male
48929,16,male
22578,16,male
262447,16,male
374720,16,male
128410,16,male
14570,16,male
83492,16,male
92983,16,male
382217,16,male
437311,16,male
218901,16,male
408543,16,male
408024,16,male
453354,16,female
27018,16,male
438081,16,male
50387,16,male
436352,16,male
46203,16,male
382455,16,female
398924,16,male
32228,16,male
394260,16,male
163202,16,male
412204,16,female
59423,16,male
351192,16,male
433630,16,male
16839,16,male
126314,16,male
260969,16,male
51871,16,male
11193,16,male
393945,16,female
73799,16,male
53456,16,male
301016,16,male
62741,16,male
108827,16,male
27208,16,male
59914,16,male
73281,16,male
61266,16,male
107753,16,male
428495,16,male
104810,16,male
85709,16,male
74464,16,male
280640,16,male
66247,16,male
47940,16,male
24049,16,male
96823,16,male
36415,16,male
245073,16,male
154575,16,male
88844,16,female
182981,16,female
59958,16,male
30019,16,female
167267,16,male
366505,16,female
434166,16,male
63990,16,male
28669,16,male
273279,16,male
38326,16,male
240789,16,male
92771,16,male
61966,16,male
63281,16,female
143117,16,male
365432,16,male
39562,16,male
30840,16,male
524,9,male
9691,9,male
37557,9,male
33542,9,male
30157,9,male
72031,9,male
8438,9,male
101,9,male
9905,9,male
13815,9,male
6,9,male
507,9,male
2088,9,male
68806,9,male
10363,9,male
36266,9,male
22733,9,male
623,9,male
55049,9,male
7452,9,male
2469,9,male
10835,9,male
311,9,male
832,9,male
31640,9,male
49935,9,male
9311,9,male
13982,9,male
18355,9,male
25719,9,male
2923,9,male
30949,9,male
9558,9,male
5910,9,male
70581,9,male
10622,9,male
26610,9,male
136134,9,male
12655,9,male
9631,9,male
8688,9,male
23954,9,male
573,9,male
31995,9,male
2762,9,male
15007,9,male
543,9,male
2760,9,male
8195,9,male
26618,9,male
21132,9,male
16885,9,male
100,9,male
11660,9,male
2275,9,male
3934,9,male
10154,9,male
10398,9,male
26578,9,male
10493,9,male
53714,9,male
11782,9,male
10086,9,male
72086,9,male
22650,9,male
14900,9,male
11327,9,male
48211,9,male
11027,9,male
42002,9,male
38921,9,male
9040,9,male
2360,9,male
14195,9,male
10480,9,male
51179,9,male
107,9,male
1900,9,male
9989,9,male
6073,9,male
2749,9,male
6028,9,male
42148,9,male
17466,9,male
10877,9,male
15940,9,male
9519,9,male
9705,9,male
17494,9,male
11826,9,male
2140,9,male
36245,9,male
34689,9,male
13333,9,male
9462,9,male
11371,9,male
9517,9,male
4281,9,male
10675,9,male
25497,9,male
38560,9,male
12582,9,male
327,9,male
36095,9,male
2779,9,male
44321,9,male
5998,9,male
2034,9,male
27396,9,male
3173,9,male
27092,9,male
10034,9,male
1535,9,male
269,9,male
9523,9,male
35201,9,male
31603,9,male
2084,9,male
22910,9,male
14807,9,male
9275,9,male
548,9,male
12149,9,male
18079,9,male
26030,9,male
13201,9,male
1815,9,male
88818,9,male
42254,9,male
6173,9,male
5506,9,male
32961,9,male
1958,9,male
21294,9,male
19123,9,male
5062,9,male
13526,9,female
9280,9,male
12528,9,male
3131,9,male
11022,9,male
18002,9,male
10628,9,male
598,9,male
8073,9,male
34374,9,male
39948,9,male
4193,9,male
4911,9,male
11615,9,male
979,9,male
45129,9,female
21052,9,male
12093,9,male
10180,9,male
10743,9,male
20689,9,male
15394,9,male
22016,9,male
9654,9,male
47423,9,male
3009,9,male
49842,9,male
39088,9,male
302,9,male
9104,9,male
1415,9,male
20321,9,male
9501,9,male
49291,9,male
41780,9,male
26850,9,male
70709,9,male
163549,9,male
4997,9,male
10629,9,male
1376,9,male
27450,9,male
11657,9,male
11042,9,male
40913,9,male
234,9,male
11583,9,male
14249,9,male
18857,9,male
74544,9,male
2742,9,male
27465,9,male
13505,9,male
47802,9,male
13572,9,male
29084,9,male
11169,9,male
16941,9,male
7220,9,male
237,9,male
9509,9,male
9461,9,male
10347,9,male
5511,9,male
11656,9,male
33357,9,male
30368,9,male
12493,9,male
28415,9,male
5482,9,male
39434,9,male
105130,9,male
4879,9,male
16617,9,male
10754,9,male
58925,9,male
12206,9,male
69526,9,male
46326,9,male
29979,9,male
9759,9,male
11045,9,male
11109,9,male
140,9,male
43461,9,male
800,9,male
44026,9,male
30637,9,male
690,9,male
31589,9,male
750,9,male
751,9,male
45706,9,male
17905,9,male
20873,9,male
21323,9,male
26606,9,male
29859,9,male
38438,9,male
25264,9,male
32689,9,male
29140,9,male
60631,9,male
38695,9,male
119324,9,male
26936,9,male
11909,9,male
21344,9,male
1662,9,male
31696,9,male
215993,9,male
7500,9,male
26124,9,female
37517,9,male
36221,9,male
13428,9,male
9597,9,male
18394,9,male
31161,9,male
28943,9,male
33253,9,male
36246,9,male
467,9,male
10955,9,female
52999,9,female
13437,9,male
37712,9,male
35848,9,male
8441,9,male
9282,9,male
13373,9,male
179,9,male
24860,9,male
4836,9,male
1280,9,male
18927,9,female
7229,9,male
11423,9,male
42729,9,male
29259,9,male
68822,9,male
27430,9,male
9470,9,male
5204,9,male
4235,9,male
1093,9,male
12622,9,male
158,9,male
31219,9,male
69069,9,male
104193,9,male
10913,9,male
10027,9,male
42268,9,male
2994,9,male
78293,9,male
25074,9,male
42741,9,male
1830,9,male
27053,9,male
9923,9,male
29656,9,male
59,9,male
257,9,male
398,9,male
10254,9,male
10017,9,male
12612,9,male
16608,9,male
9993,9,male
14897,9,male
10851,9,male
12877,9,male
8425,9,male
2153,9,male
116,9,male
67,9,male
9515,9,male
9721,9,male
8053,9,male
13653,9,male
16665,9,male
45802,9,male
24163,9,male
31858,9,male
30712,9,male
77291,9,male
33799,9,female
5145,9,male
7304,9,male
2207,9,male
9968,9,male
868,9,male
49781,9,male
88811,9,male
37939,9,male
42112,9,male
19126,9,male
9829,9,male
11554,9,male
82,9,male
52452,9,male
5289,9,male
1023,9,male
7291,9,male
37628,9,male
34068,9,male
43410,9,male
1422,9,male
8332,9,male
1427,9,male
14823,9,male
15804,9,male
1646,9,male
16371,9,male
34866,9,male
4638,9,male
24653,9,male
4657,9,male
11958,9,male
20122,9,male
1441,9,male
9843,9,male
9785,9,male
11205,9,male
1990,9,male
42700,9,male
30443,9,male
18763,9,male
757,9,male
10795,9,male
12455,9,male
10431,9,male
13385,9,male
2252,9,male
10425,9,male
9911,9,male
25476,9,male
4982,9,male
20714,9,male
13250,9,male
36328,9,male
4787,9,male
13195,9,male
8321,9,male
53094,9,male
8848,9,male
8461,9,male
8060,9,male
29369,9,male
8281,9,male
4857,9,male
13848,9,male
45408,9,male
14748,9,male
78321,9,male
13964,9,male
25647,9,male
14898,9,male
6687,9,male
14048,9,male
15069,9,male
8882,9,male
13150,9,male
13809,9,male
13672,9,male
9999,9,male
14076,9,male
13429,9,male
15003,9,male
4959,9,male
16170,9,male
26900,9,male
98193,9,male
14979,9,female
13849,9,male
27061,9,male
16558,9,male
15451,9,male
16867,9,male
21191,9,male
13975,9,male
8883,9,male
31544,9,male
29082,9,male
22302,9,male
49691,9,male
12407,9,male
25047,9,male
18533,9,male
8899,9,male
20778,9,male
17153,9,male
758,9,male
25376,9,male
37903,9,male
21700,9,male
72083,9,male
35113,9,male
25532,9,male
64450,9,male
67612,9,male
22717,9,male
