film_id,popularity,rating_id
9042,8.077253,2470
1985,11.556484,2471
1830,8.745216,2472
61675,2.280865,2473
14759,1.841633,2474
27053,2.183613,2475
44407,0.354044,2476
14286,6.908381,2477
34181,2.13253,2478
8814,11.953553,2479
9923,6.394143,2480
1947,7.761954,2481
10319,2.828665,2482
29656,1.129269,2483
59,11.119707,2484
257,12.369935,2485
398,6.01272,2486
10254,0.682037,2487
14517,5.354783,2488
56518,1.088237,2489
10087,0.848599,2490
11627,1.766023,2491
34870,1.485953,2492
10703,4.360738,2493
9060,3.382258,2494
31056,3.500562,2495
5471,5.606454,2496
19082,2.8026,2497
46315,2.682013,2498
10017,7.657918,2499
10475,3.021445,2500
1559,3.532272,2501
3527,3.348019,2502
12612,2.352193,2503
38583,1.14753,2504
142,11.787044,2505
3291,7.523098,2506
56798,0.915968,2507
16608,9.387212,2508
791,9.929809,2509
15276,6.986182,2510
6963,8.345866,2511
45967,1.111592,2512
16729,2.855055,2513
226594,0.192726,2514
5335,2.136487,2515
9993,4.066487,2516
29111,2.286054,2517
10799,9.255441,2518
36102,1.348045,2519
14897,1.393743,2520
34207,1.563754,2521
32117,0.575039,2522
19354,1.902271,2523
10851,5.654983,2524
105299,1.435388,2525
73473,0.215468,2526
12877,12.655746,2527
11661,7.846226,2528
5620,5.419176,2529
39261,1.2985,2530
54801,1.650251,2531
28667,2.490568,2532
60409,0.231318,2533
46917,1.459686,2534
10033,8.208492,2535
41764,1.189742,2536
8555,5.604026,2537
4348,14.439083,2538
47473,1.442357,2539
20347,6.535144,2540
69,11.476443,2541
46591,1.399107,2542
11421,6.844818,2543
20345,5.078021,2544
15184,8.759151,2545
86666,1.853596,2546
8425,0.750675,2547
2153,6.163618,2548
48121,0.558816,2549
116,9.020372,2550
35124,1.128152,2551
84090,0.613117,2552
67,3.714186,2553
254,19.761164,2554
2008,2.447818,2555
27915,0.525869,2556
917,0.97758,2557
17595,1.350831,2558
43322,0.832219,2559
19058,1.158196,2560
22908,0.808056,2561
42234,0.72351,2562
9515,3.867472,2563
9721,4.673777,2564
23606,1.619846,2565
2777,2.155611,2566
25651,1.397031,2567
25650,1.775879,2568
8290,7.727202,2569
8053,9.117934,2570
13653,3.240132,2571
56373,2.897529,2572
612,9.668761,2573
18840,5.080754,2574
4495,5.446736,2575
10597,3.552442,2576
9687,5.742659,2577
33081,1.436484,2578
20546,1.379679,2579
17835,4.242601,2580
37910,3.85131,2581
30095,2.23933,2582
16665,2.010612,2583
63395,0.306905,2584
43355,0.326214,2585
79406,1.196723,2586
42269,2.156368,2587
55544,0.921315,2588
36380,1.016074,2589
46041,8.415216,2590
21735,1.855274,2591
27742,0.846866,2592
4772,3.681667,2593
14226,1.883227,2594
12701,2.806002,2595
25652,1.337021,2596
45802,0.816702,2597
12517,4.392346,2598
2117,4.972236,2599
9912,5.581311,2600
24163,7.497042,2601
31858,2.097877,2602
8435,2.536178,2603
12116,1.474925,2604
38349,2.955368,2605
17,5.691508,2606
86168,0.914649,2607
30712,4.003018,2608
77291,0.311017,2609
33095,3.004877,2610
33799,0.758979,2611
61559,0.539326,2612
20981,3.324295,2613
5145,3.10889,2614
9754,6.500892,2615
7515,4.96473,2616
10073,5.682129,2617
7304,7.435544,2618
24432,2.524859,2619
17700,2.675711,2620
2207,11.887779,2621
14086,1.159325,2622
44435,4.77663,2623
9756,10.050905,2624
10912,9.234545,2625
9968,12.283163,2626
4173,3.197594,2627
113479,1.828887,2628
18493,2.141858,2629
7483,3.11224,2630
752,20.214422,2631
9950,15.295949,2632
868,6.081201,2633
14191,11.29062,2634
49781,0.908594,2635
9648,1.741405,2636
55676,8.890621,2637
582,9.02255,2638
42120,0.899631,2639
88811,0.549914,2640
49361,3.056552,2641
37939,1.610094,2642
42112,4.173803,2643
48764,1.633231,2644
1561,3.081852,2645
31289,2.659206,2646
8410,0.921349,2647
51311,0.572948,2648
219,6.302926,2649
52345,1.98441,2650
10177,2.002373,2651
12591,3.785156,2652
18045,2.758048,2653
16070,5.205826,2654
11348,4.641868,2655
9035,10.375,2656
9389,9.746725,2657
460,1.817069,2658
28752,2.634682,2659
20521,6.004782,2660
53296,0.814929,2661
4441,4.772204,2662
84954,0.198451,2663
11490,5.462645,2664
11304,1.48066,2665
55368,2.235918,2666
1629,2.499754,2667
17111,7.933786,2668
19126,7.032075,2669
80556,0.813813,2670
50724,3.346139,2671
48369,1.195247,2672
1557,8.271531,2673
16367,4.893525,2674
36253,1.606481,2675
1416,1.915235,2676
9530,11.511424,2677
9829,10.527141,2678
10115,7.255225,2679
10008,5.026855,2680
13689,10.398351,2681
15013,1.528003,2682
59892,1.274652,2683
44126,1.525287,2684
101908,0.334025,2685
26116,2.895673,2686
38344,0.662855,2687
122271,0.601614,2688
28673,0.917919,2689
20556,2.494236,2690
4962,0.63125,2691
1887,8.852557,2692
48693,2.301664,2693
16074,1.811939,2694
22747,1.836802,2695
17741,7.441462,2696
41796,1.901063,2697
20604,1.905009,2698
410,1.11126,2699
4375,10.188296,2700
8008,1.586873,2701
7872,1.514503,2702
16429,0.492083,2703
36762,0.186921,2704
10308,0.620251,2705
21631,1.982942,2706
1164,12.60853,2707
9520,2.919269,2708
39083,1.685334,2709
11554,1.104479,2710
15383,7.872569,2711
47850,1.277491,2712
73907,0.916951,2713
9727,2.534678,2714
5070,6.599255,2715
13802,2.555216,2716
512,8.16339,2717
82,11.72545,2718
51043,2.610615,2719
24164,1.611098,2720
1986,2.749427,2721
9293,7.810301,2722
84956,0.590881,2723
35075,0.385286,2724
47880,2.6982,2725
51857,4.881051,2726
148,12.775583,2727
77221,6.652197,2728
52452,0.647692,2729
5289,9.51795,2730
9907,6.984949,2731
42501,3.981996,2732
15696,1.77798,2733
37929,1.134903,2734
16998,5.54542,2735
39776,0.773614,2736
11559,6.796465,2737
1023,6.044534,2738
39749,0.382586,2739
14893,0.891316,2740
1540,2.355532,2741
1491,11.494009,2742
7291,12.727685,2743
22238,1.225592,2744
19072,3.219717,2745
11227,5.512501,2746
29589,1.725261,2747
41937,0.02553,2748
14597,12.61454,2749
9708,9.423256,2750
39382,1.049948,2751
49940,1.371217,2752
22471,1.103116,2753
1116,6.752524,2754
41508,5.824746,2755
37628,1.054443,2756
55343,3.751877,2757
5072,9.632547,2758
2566,3.333665,2759
32687,1.129631,2760
24916,0.870092,2761
1963,2.717261,2762
10846,5.524817,2763
15097,7.985398,2764
34068,2.499591,2765
300,10.603991,2766
9676,6.506572,2767
6948,3.601261,2768
15213,5.787334,2769
12249,0.692062,2770
390,1.218279,2771
1595,1.824186,2772
15742,5.141933,2773
43410,0.507051,2774
51079,0.807057,2775
43122,3.491337,2776
9664,5.460942,2777
47190,0.041727,2778
2753,1.899468,2779
1417,26.817754,2780
111642,2.115376,2781
1422,18.515448,2782
9978,8.778999,2783
14812,1.749024,2784
8332,2.266307,2785
42236,2.693281,2786
86,11.552537,2787
13209,1.52896,2788
1523,9.424157,2789
9693,14.114606,2790
14012,3.94159,2791
4285,0.634599,2792
14097,9.586723,2793
78507,1.350301,2794
1123,3.451518,2795
36922,0.420539,2796
21156,2.365427,2797
11619,9.922577,2798
1427,10.297304,2799
24553,2.271382,2800
60567,0.865544,2801
36215,1.43638,2802
13542,1.757911,2803
8588,10.81576,2804
1581,14.043416,2805
313,11.556057,2806
14823,2.216329,2807
8324,5.397239,2808
29415,2.760745,2809
36265,4.728698,2810
15804,3.248978,2811
1372,12.477872,2812
9986,10.254314,2813
13210,2.744345,2814
11653,9.161849,2815
55819,2.388788,2816
43791,1.210668,2817
14202,11.370183,2818
12924,6.74453,2819
1646,13.585233,2820
47143,0.988415,2821
7736,1.3981,2822
1730,6.610774,2823
12812,0.516347,2824
8618,3.403583,2825
1259,8.593087,2826
27067,2.419374,2827
1494,6.238036,2828
9656,7.888302,2829
14171,4.068478,2830
13967,8.599342,2831
16371,1.320887,2832
79767,0.469667,2833
2204,2.988528,2834
13771,3.740068,2835
38025,1.274388,2836
27095,2.337139,2837
19166,5.499612,2838
3549,5.099115,2839
25648,3.376611,2840
6166,2.317554,2841
12183,1.756489,2842
37952,1.249402,2843
46919,4.892157,2844
12547,1.606225,2845
25623,4.321776,2846
13140,1.489294,2847
26594,4.457291,2848
22473,8.557727,2849
10075,5.415846,2850
5206,4.066106,2851
2266,6.980486,2852
15962,1.495971,2853
34866,0.242384,2854
37725,8.960677,2855
13517,4.407038,2856
2016,10.021547,2857
17266,4.315717,2858
34038,2.70213,2859
74581,0.717874,2860
3594,8.140941,2861
48215,1.267756,2862
40394,3.947614,2863
17919,2.529274,2864
42721,0.963536,2865
27523,1.306016,2866
28955,1.343551,2867
4638,13.535195,2868
24653,5.298931,2869
1993,1.717836,2870
28710,0.952055,2871
26598,2.548705,2872
6443,0.796554,2873
1253,4.217411,2874
38021,1.475074,2875
15163,20.346477,2876
14375,4.387586,2877
42999,0.690606,2878
10790,4.784131,2879
14055,5.140016,2880
6691,6.18064,2881
1255,9.386916,2882
49709,1.010085,2883
2977,7.829737,2884
25062,1.829632,2885
16727,4.273271,2886
46916,1.315014,2887
14434,3.966066,2888
11494,2.891777,2889
17388,1.502873,2890
4657,1.625032,2891
42595,0.62167,2892
19495,8.762777,2893
10051,2.084571,2894
9075,7.440511,2895
37513,0.504985,2896
11958,2.725099,2897
192675,0.319771,2898
5177,2.571665,2899
20122,1.489647,2900
57241,0.264445,2901
22311,9.461686,2902
1272,12.715571,2903
1590,2.331416,2904
32390,4.057695,2905
11515,5.91265,2906
35838,7.530264,2907
32627,7.051042,2908
1407,11.710507,2909
1441,5.615957,2910
6145,10.113628,2911
9843,11.802069,2912
54659,0.882777,2913
10111,1.873214,2914
21810,3.311706,2915
9785,6.097503,2916
20525,1.51898,2917
38907,0.565893,2918
13569,1.724012,2919
49081,0.860734,2920
16447,1.345288,2921
15008,2.228211,2922
27904,1.851507,2923
11705,11.054764,2924
1919,6.157162,2925
2976,7.768045,2926
41380,0.368264,2927
11205,7.068829,2928
43618,0.643658,2929
5723,10.357064,2930
1872,4.482739,2931
5488,4.369975,2932
15860,4.154861,2933
8748,5.327507,2934
10063,4.148276,2935
12225,10.158533,2936
10832,4.692506,2937
36143,0.446475,2938
1990,6.198003,2939
10288,5.284805,2940
74055,0.038843,2941
21427,7.696023,2942
9724,2.286543,2943
42700,12.061386,2944
71822,0.432432,2945
2748,4.092146,2946
41930,0.689138,2947
75350,0.003553,2017
42464,1.028117,2948
1988,16.770196,2949
2196,8.832907,2950
19606,2.738,2951
30443,0.499475,2952
18763,2.301717,2953
11404,5.511184,2954
16083,4.782755,2955
13402,3.062052,2956
24582,1.170876,2957
27359,1.547591,2958
44502,2.933613,2959
18632,9.17962,2960
2270,14.784525,2961
757,3.119101,2962
14219,10.069946,2963
3638,9.672317,2964
88527,1.374058,2965
4516,7.37236,2966
14217,4.693567,2967
10795,10.239074,2968
24159,1.764346,2969
1721,6.100067,2970
40060,1.664737,2971
1127,2.923859,2972
12455,1.316087,2973
28049,2.230793,2974
22085,1.872955,2975
3542,1.963102,2976
4349,13.842333,2977
14223,5.944181,2978
4858,5.228837,2979
10431,12.077833,2980
14877,1.676016,2981
14229,1.002443,2982
13385,2.353181,2983
6609,2.739487,2984
42735,1.852079,2985
2882,6.532872,2986
13501,8.031164,2987
4347,8.913338,2988
13241,2.353003,2989
523,2.457138,2990
2009,9.990406,2991
13722,2.998537,2992
3469,4.377296,2993
4629,4.661689,2994
5353,5.178628,2995
2252,9.897909,2996
14284,2.367893,2997
6641,5.630199,2998
15071,3.013828,2999
8414,3.518929,3000
10425,10.77166,3001
24170,0.977421,3002
10030,7.456047,3003
4588,6.96177,3004
2728,13.441185,3005
14251,1.817658,3006
14930,2.219063,3007
13538,5.112618,3008
18421,2.145564,3009
4512,10.111313,3010
39893,1.433802,3011
15048,2.449338,3012
14041,1.321251,3013
1922,2.350677,3014
2011,9.537501,3015
5708,8.00969,3016
18613,1.048087,3017
9911,2.719018,3018
15667,4.320642,3019
14753,4.193073,3020
46067,5.143399,3021
3603,7.434577,3022
2014,10.083019,3023
27276,2.108623,3024
25476,3.413463,3025
12646,1.588153,3026
20605,8.907871,3027
20607,1.197692,3028
2015,2.899364,3029
18731,1.567115,3030
4982,9.644542,3031
2013,11.090265,3032
39127,2.591725,3033
4953,4.848692,3034
19026,5.235633,3035
2284,8.696467,3036
4723,6.242588,3037
48267,0.923108,3038
10251,3.148351,3039
12555,1.739765,3040
13168,3.799281,3041
20714,6.975759,3042
11148,3.420817,3043
17460,1.871922,3044
8079,4.384156,3045
6537,16.213592,3046
43798,1.706833,3047
1874,10.480169,3048
1989,11.119593,3049
48266,2.934065,3050
25460,2.463468,3051
64942,0.953421,3052
7979,5.970067,3053
45126,0.913632,3054
12171,6.86365,3055
13250,8.809053,3056
53896,1.404434,3057
48737,2.282189,3058
13198,5.213094,3059
111744,1.669115,3060
36328,5.044132,3061
13885,10.038401,3062
12130,0.889404,3063
42529,1.721716,3064
19103,2.918684,3065
40860,0.623789,3066
111854,0.373488,3067
54318,5.083211,3068
69557,0.442331,3069
110909,0.485874,3070
31068,0.820094,3071
4787,6.062873,3072
7508,6.093304,3073
10253,6.280906,3074
5259,9.410107,3075
47841,0.827035,3076
51992,1.306094,3077
13195,6.496913,3078
30535,0.868057,3079
24624,2.306707,3080
4170,13.033004,3081
41845,0.142154,3082
14069,12.430158,3083
81522,1.338179,3084
27357,0.481611,3085
10834,6.008315,3086
58470,0.308907,3087
8321,9.895652,3088
4034,2.789067,3089
2282,3.609326,3090
53094,5.168563,3091
59474,1.519792,3092
7973,4.882962,3093
18893,2.388657,3094
71072,0.015817,3095
46885,2.544855,3096
42041,1.326198,3097
12855,5.015328,3098
15030,6.198833,3099
28093,0.861823,3100
48131,4.906256,3101
8247,11.03897,3102
7992,1.116784,3103
8390,12.553657,3104
21490,1.645971,3105
125742,0.636021,3106
14073,12.237488,3107
12184,9.778826,3108
7942,11.840495,3109
13362,6.415898,3110
10844,1.020201,3111
21043,3.049732,3112
7840,13.99377,3113
8848,8.732701,3114
13460,13.436536,3115
8461,6.841586,3116
7862,9.637382,3117
12177,6.258666,3118
2239,8.762536,3119
7985,13.442999,3120
14066,1.09486,3121
3764,1.771462,3122
14793,1.646559,3123
15124,2.16269,3124
12178,5.056926,3125
8060,2.381704,3126
29369,1.208341,3127
22521,1.33924,3128
42536,1.742727,3129
13688,5.917685,3130
86792,0.407369,3131
11534,1.42333,3132
511,0.902102,3133
7797,3.934387,3134
15185,1.987406,3135
4942,9.37102,3136
11483,3.916952,3137
25904,2.484463,3138
7944,2.43629,3139
46982,0.953547,3140
16283,1.859399,3141
8281,1.839285,3142
8267,1.589157,3143
15260,1.394174,3144
8827,8.204654,3145
7459,7.134168,3146
38376,1.213791,3147
1729,6.997601,3148
14324,6.100498,3149
10503,11.361898,3150
38163,1.333473,3151
13258,7.391932,3152
47120,0.927134,3153
29291,2.987019,3154
6967,1.195186,3155
10761,6.417385,3156
12198,2.039973,3157
14784,15.855108,3158
15957,1.055376,3159
41648,1.087972,3160
3014,5.291637,3161
43822,0.703699,3162
87541,0.050234,3163
12197,1.871718,3164
25527,1.912009,3165
13191,4.800426,3166
50700,0.481348,3167
10120,1.848167,3168
38282,1.293938,3169
10822,5.225054,3170
130639,0.662784,3171
51929,0.151224,3172
74349,1.00529,3173
26119,2.075823,3174
42358,2.525934,3175
4857,2.014299,3176
72445,0.294097,3177
20017,1.588197,3178
45996,0.000844,3179
60261,0.049377,3180
45791,1.040302,3181
9789,4.391819,3182
13848,4.964839,3183
51484,0.233491,3184
45408,7.106226,3185
66180,0.320648,3186
31742,0.412578,3187
14748,8.37404,3188
15691,5.147819,3189
14392,5.854764,3190
8645,6.22229,3191
13405,14.622493,3192
11665,11.35779,3193
14949,1.323612,3194
85559,0.170087,3195
45698,0.138278,3196
78321,0.485186,3197
43031,0.241231,3198
10842,3.171093,3199
14111,2.244393,3200
20158,0.671229,3201
8265,7.250134,3202
14634,0.618434,3203
428,0.533829,3204
20548,0.350875,3205
14145,2.889932,3206
13022,7.173304,3207
43487,0.463449,3208
13614,4.230046,3209
4966,0.5853,3210
13964,2.952202,3211
13910,4.522772,3212
10818,4.968813,3213
14456,9.128571,3214
25647,1.494799,3215
14898,7.488481,3216
12416,9.952905,3217
36226,2.740046,3218
6687,12.497651,3219
2002,3.200289,3220
116333,5.523356,3221
12568,11.069679,3222
14048,8.359021,3223
30112,3.250682,3224
70846,1.561896,3225
16725,2.819298,3226
15865,4.10002,3227
4140,0.086952,3228
14061,6.179073,3229
167928,0.110396,3230
31082,0.78269,3231
5038,9.648539,3232
15859,5.216663,3233
14654,1.592146,3234
41245,1.785904,3235
15069,10.543375,3236
7446,8.980941,3237
14878,8.227236,3238
13256,6.603748,3239
8885,7.636625,3240
13310,7.274237,3241
13956,4.729184,3242
43389,0.679762,3243
14298,1.532799,3244
9381,9.273808,3245
16182,7.551569,3246
21335,0.981738,3247
27521,1.690559,3248
13726,2.546955,3249
35854,7.039209,3250
3865,2.486575,3251
4998,4.824224,3252
3041,1.029472,3253
47721,2.119501,3254
14643,4.432452,3255
30944,6.10978,3256
12412,11.221186,3257
37050,2.119218,3258
38311,1.419898,3259
54669,0.14983,3260
73169,0.444839,3261
1984,6.113449,3262
38361,0.907144,3263
13027,14.324875,3264
25126,2.737149,3265
14326,5.95117,3266
50011,1.490532,3267
14928,1.9306,3268
822,1.28194,3269
8882,13.439495,3270
12783,9.835473,3271
12113,12.886125,3272
10078,6.478953,3273
13051,10.08043,3274
56942,2.034236,3275
7735,6.010332,3276
76406,2.306683,3277
12689,8.896155,3278
15935,1.0044,3279
108634,0.89391,3280
27361,9.2161,3281
13150,5.844016,3282
14325,4.929912,3283
13809,7.263988,3284
41073,0.689703,3285
13506,3.462653,3286
8338,7.462378,3287
12405,11.258181,3288
18548,1.250852,3289
4701,2.584719,3290
8938,2.033465,3291
73059,0.526429,3292
2588,4.502465,3293
13672,6.670933,3294
4627,4.562917,3295
127257,0.166116,3296
49355,0.538421,3297
13905,5.715534,3298
8892,3.855934,3299
15749,9.002146,3300
22358,2.242361,3301
43985,0.74318,3302
9999,1.038858,3303
29452,2.674886,3304
8905,2.632026,3305
88435,0.500516,3306
8841,10.940451,3307
6972,9.566135,3308
16342,7.320166,3309
20919,2.420788,3310
12224,6.979858,3311
10360,14.322814,3312
35790,0.823651,3313
2574,2.461408,3314
72495,0.28348,3315
85844,0.530321,3316
17157,0.539413,3317
10200,9.265322,3318
13223,14.794228,3319
8055,7.931732,3320
5816,4.71491,3321
41966,2.089317,3322
2253,8.635464,3323
38142,11.324028,3324
14806,1.2747,3325
185156,0.480404,3326
4148,12.265867,3327
194113,2.613528,3328
17845,7.236542,3329
362026,0.102497,3330
13971,10.420849,3331
8049,0.730041,3332
141971,0.411949,3333
8927,1.347649,3334
12429,8.470945,3335
51808,0.229159,3336
50988,0.566025,3337
16409,4.088346,3338
54406,0.637468,3339
49256,0.881634,3340
13944,6.274736,3341
52886,1.540592,3342
14139,8.623982,3343
16999,3.545694,3344
8280,9.542657,3345
36402,0.617523,3346
317,0.623465,3347
2309,13.570926,3348
31688,0.62718,3349
14076,1.38264,3350
13825,11.387338,3351
13429,2.804154,3352
6733,2.961854,3353
27447,1.058927,3354
14254,10.330423,3355
16137,4.762443,3356
214436,0.106644,3357
10529,14.611182,3358
14582,2.490144,3359
46595,0.801549,3360
50318,4.382184,3361
48350,1.421706,3362
15003,6.272128,3363
4959,6.583609,3364
10362,8.032616,3365
16170,1.333873,3366
1560,2.583187,3367
26900,1.961587,3368
13492,8.602956,3369
52512,0.906583,3370
98193,1.326898,3371
16804,8.175019,3372
30508,7.292134,3373
15039,5.108627,3374
13639,1.586223,3375
47561,0.51834,3376
18884,2.278704,3377
21851,0.546265,3378
24351,5.448576,3379
16177,0.151252,3380
434,1.634982,3381
14979,11.923981,3382
41054,1.673129,3383
8832,7.728333,3384
50013,0.935968,3385
8279,4.249948,3386
7916,4.845377,3387
67384,0.544788,3388
36281,1.19689,3389
17077,2.109176,3390
10049,8.844451,3391
9914,6.060635,3392
20421,3.602031,3393
13849,9.459594,3394
27061,0.726282,3395
5334,3.557657,3396
16558,9.097953,3397
13811,9.806904,3398
17003,0.731548,3399
14180,3.860361,3400
46799,1.030329,3401
14735,1.891973,3402
62437,0.00022,3403
18094,3.414041,3404
15451,4.717517,3405
82962,0.985855,3406
22705,6.377611,3407
10041,1.491366,3408
19976,2.771957,3409
16867,2.683651,3410
19833,6.341259,3411
16919,1.015014,3412
8902,0.384534,3413
18947,8.395618,3414
46096,0.751207,3415
16869,16.89564,3416
16995,8.905732,3417
10000,0.281609,3418
44967,1.576387,3419
21641,11.545627,3420
24365,2.187464,3421
17431,13.336773,3422
33974,3.586906,3423
18320,8.437587,3424
17436,6.675032,3425
30843,1.080883,3426
36175,0.92083,3427
21191,5.435993,3428
15342,1.323715,3429
64115,0.286199,3430
10946,15.30326,3431
111752,0.446482,3432
15705,4.279817,3433
14448,5.054967,3434
18238,6.52808,3435
30239,2.957936,3436
44012,2.160001,3437
86764,1.486399,3438
16899,5.373645,3439
8282,3.937956,3440
14857,7.872865,3441
77822,0.836101,3442
13975,6.666455,3443
17609,7.769607,3444
37924,3.996675,3445
16345,1.355305,3446
761,6.218351,3447
45560,2.255785,3448
26506,0.964688,3449
13710,5.188641,3450
15084,1.557528,3451
16324,1.443854,3452
27799,1.906696,3453
8883,3.46355,3454
49767,1.11251,3455
29314,0.359685,3456
40465,1.788295,3457
23924,1.923558,3458
18760,1.502234,3459
31544,5.46508,3460
84119,1.390181,3461
8933,0.870359,3462
4498,1.351875,3463
24772,0.846545,3464
29082,1.024098,3465
4250,1.394429,3466
32451,0.630144,3467
62320,6.05028,3468
19265,8.930341,3469
69426,0.660663,3470
8884,11.939996,3471
38940,3.323673,3472
19105,2.123844,3473
59847,0.767496,3474
60623,0.009961,1637
14687,3.336861,3475
48773,3.790978,3476
8054,6.859934,3477
19929,1.552852,3478
18696,1.668343,3479
64901,0.207079,3480
8937,3.127124,3481
22302,5.170568,3482
18635,5.693842,3483
49691,0.260296,3484
39415,1.982488,3485
21208,8.730934,3486
67463,0.016204,3487
47870,1.369216,3488
62547,0.591899,3489
14833,2.429703,3490
20856,11.618472,3491
17654,11.589835,3492
38879,0.440432,3493
20071,0.82522,3494
13730,3.45318,3495
14415,1.998584,3496
121895,1.419683,3497
105703,0.080905,3498
176650,0.141103,3499
17199,0.036935,3500
92989,0.022686,3501
45999,1.004464,3502
18908,1.907938,3503
99657,0.305434,3504
12407,9.483659,3505
64728,0.391217,3506
18585,4.60263,3507
16634,10.067125,3508
145066,0.857374,3509
31216,2.830411,3510
49982,1.21693,3511
19840,9.434281,3512
25047,1.40411,3513
33199,0.553169,3514
99599,0.039924,3515
41682,5.996407,3516
11928,2.90333,3517
98289,0.66431,3518
99600,0.476877,3519
8895,1.417696,3520
18533,9.521043,3521
18820,1.840607,3522
12839,1.933704,3523
15775,4.99289,3524
44655,1.299286,3525
18032,12.01334,3526
87683,0.506519,3527
18568,0.701847,3528
21657,1.739262,3529
8899,4.720788,1242
20778,2.401164,3530
17153,6.051389,3531
43878,1.535632,3532
23115,1.562051,3533
23049,7.19669,3534
15457,12.270513,3535
758,1.954245,3536
45458,0.92477,3537
64544,0.788394,3538
34869,1.592152,3539
2861,0.816074,3540
25376,11.251632,3541
22494,7.916957,3542
37903,11.059855,3543
19898,10.391425,3544
20171,1.070242,3545
21700,1.879667,3546
72083,1.072649,3547
6309,6.500496,3548
10313,6.253084,3549
20715,1.019084,3550
31936,1.019564,3551
8071,0.742592,3552
43255,1.861653,3553
42225,1.046594,3554
689,1.045352,3555
32317,0.774436,3556
3511,3.365903,3557
29134,2.08087,3558
114618,0.478596,3559
46768,0.568565,3560
22536,5.213648,3561
22326,0.631264,3562
25643,10.279603,3563
29963,14.337355,3564
35113,6.888131,3565
40225,0.173588,3566
25532,1.392353,3567
185591,0.152636,3568
18974,8.158266,3569
64450,1.696516,3570
28051,1.433703,3571
67612,1.732727,3572
25050,6.98658,3573
41053,0.439683,3574
54563,1.021998,3575
91262,1.235239,3576
38670,0.996376,3577
22717,4.450762,3578
90056,1.322024,3579
126597,0.020031,3580
36800,3.360982,3581
14476,4.132844,3582
21398,4.037911,3583
39506,0.524014,3584
22787,7.759722,3585
4786,3.54169,3586
24684,8.593196,3587
63978,0.006566,3588
11156,6.119818,3589
106254,0.378451,3590
11807,3.959411,3591
17622,2.935128,3592
188858,0.150906,3593
48214,0.215726,3594
92990,0.14231,3595
43850,0.167229,3596
4734,1.484109,3597
44334,5.423814,3598
67062,1.518475,3599
59239,0.505948,3600
85927,0.675717,3601
63107,1.267451,3602
44630,1.733978,3603
25132,4.021983,3604
52941,1.069442,3605
33806,3.961008,3606
50936,1.17823,3607
24238,8.888393,3608
23512,4.098714,3609
31189,1.450946,3610
54154,0.284301,3611
85763,0.119106,3612
69912,0.598802,3613
51619,2.852338,3614
98914,1.078462,3615
42788,1.316212,3616
24392,1.484663,3617
32928,0.090387,3618
47430,0.654686,3619
19035,1.471078,3620
56619,1.04531,3621
26191,1.636869,3622
23173,7.481106,3623
31021,0.26853,3624
22447,3.579347,3625
28422,5.619382,3626
94653,0.734854,3627
16577,13.293466,3628
37767,1.75852,3629
30431,3.744449,3630
38984,2.277923,3631
51317,1.005974,3632
84273,1.680835,3633
113520,0.012515,3634
94638,0.352988,3635
53767,0.177365,3636
24293,5.074153,3637
14161,16.698628,3638
8088,6.777379,3639
21581,0.981474,3640
7860,1.729031,3641
22832,9.163897,3642
32511,0.663231,3643
19167,2.423015,3644
121088,0.602894,3645
33273,8.075698,3646
33035,1.771273,3647
112687,0.842879,3648
20411,8.628157,3649
32543,0.550797,3650
91426,1.318545,3651
18595,3.440424,3652
20764,3.750365,3653
99875,0.322571,3654
58435,0.24812,3655
104776,0.475386,3656
8353,0.861507,3657
36272,2.916012,3658
16866,10.44244,3659
14452,6.078986,3660
18472,4.089346,3661
51284,0.652747,3662
7980,12.738789,3663
2143,1.826608,3664
62131,3.72826,3665
20606,6.715813,3666
88067,0.305743,3667
35867,1.67554,3668
64414,0.831463,3669
56800,0.630414,3670
45987,0.392361,3671
55261,6.833725,3672
27719,1.131262,3673
42836,0.358455,3674
101382,0.902028,3675
89785,0.578015,3676
47046,4.995545,3677
82404,0.557702,3678
148597,0.047883,3679
14704,1.782024,3680
29697,0.629729,3681
61872,2.076139,3682
32615,1.832915,3683
10197,5.658857,3684
10268,2.770788,3685
36811,4.029732,3686
15772,2.925476,3687
132397,0.539444,3688
42206,0.563592,3689
18898,3.840482,3690
17591,4.585964,3691
49687,4.479003,3692
94803,0.180465,3693
114790,0.441521,3694
110733,0.189609,3695
122163,1.089141,3696
43876,0.415978,3697
63215,0.506871,3698
80960,0.218456,3699
23963,6.407207,3700
60489,3.095364,3701
20236,6.078318,3702
19901,10.038613,3703
28644,0.982504,3704
28178,8.621359,3705
25195,7.432311,3706
57251,0.663224,3707
21575,6.892315,3708
39023,0.369155,3709
25927,10.143164,3710
44085,0.719249,3711
52273,0.685233,3712
95140,1.437403,3713
37222,0.547188,3714
26765,1.590689,3715
1450,7.524117,3716
101006,0.411596,3717
15774,4.971198,3718
12161,1.242183,3719
164421,0.040883,3720
101342,0.503167,3721
44027,3.349413,3722
31175,4.79386,3723
32097,0.767395,3724
10800,10.938912,3725
25676,12.183711,3726
25205,4.318909,3727
45699,1.468247,3728
17606,4.674662,3729
49956,1.190292,3730
86303,0.119106,3612
13855,7.062323,3731
83994,0.270279,3732
57978,1.509256,3733
23999,0.704172,3734
42720,1.101985,3735
32559,1.127443,3736
253476,0.114365,3737
33511,5.08732,3738
23410,6.487576,3739
