film_id,country_id,director_gender
10226,97,male
56321,97,male
44524,97,male
45881,97,female
18497,97,male
2994,97,male
14653,97,male
34308,97,male
78293,97,male
1553,97,male
43100,97,male
14646,97,male
26579,97,female
42741,97,male
27217,97,male
1917,97,male
445,97,male
65513,97,male
1830,97,male
61675,97,male
27053,97,male
14286,97,male
9923,97,male
257,97,male
10087,97,male
10475,97,male
1559,97,male
3527,97,male
3291,97,male
56798,97,male
29111,97,male
10799,97,male
36102,97,male
10851,97,male
11661,97,male
41764,97,male
4348,97,male
8425,97,male
48121,97,male
67,97,male
8290,97,male
8053,97,male
13653,97,male
612,97,male
45802,97,male
12517,97,male
12116,97,male
33095,97,male
33799,97,female
24432,97,male
14086,97,male
113479,97,male
7483,97,male
42112,97,male
48764,97,male
1561,97,male
8410,97,male
9389,97,male
11490,97,male
11304,97,male
55368,97,male
1629,97,male
48369,97,male
36253,97,male
9829,97,male
15013,97,male
4962,97,male
1887,97,female
48693,97,male
4375,97,male
1164,97,male
11554,97,male
15383,97,male
5070,97,male
1986,97,male
77221,97,male
42501,97,male
16998,97,male
1540,97,male
7291,97,male
22238,97,male
11227,97,male
14597,97,male
1116,97,male
2566,97,male
32687,97,male
15097,97,male
34068,97,male
300,97,male
9676,97,male
12249,97,male
15742,97,male
1123,97,male
1427,97,male
24553,97,male
29415,97,male
47143,97,female
1730,97,male
12812,97,male
27067,97,male
79767,97,male
27095,97,male
19166,97,male
37952,97,male
12547,97,male
5206,97,male
2266,97,female
13517,97,male
2016,97,male
40394,97,male
1993,97,male
38021,97,male
6691,97,male
49709,97,male
19495,97,male
10051,97,female
11958,97,male
32390,97,female
35838,97,male
1407,97,male
16447,97,male
27904,97,male
10832,97,male
36143,97,male
1990,97,male
21427,97,male
42700,97,male
71822,97,male
2748,97,male
41930,97,male
1988,97,male
44502,97,male
4516,97,male
10795,97,male
12455,97,male
3542,97,female
2882,97,male
4347,97,male
6641,97,male
24170,97,male
18421,97,male
1922,97,male
2011,97,male
2013,97,male
39127,97,male
19026,97,male
4723,97,male
17460,97,female
1989,97,male
48266,97,male
64942,97,male
45126,97,male
12130,97,male
5259,97,male
81522,97,male
4034,97,male
2282,97,male
7973,97,female
8390,97,male
125742,97,male
8461,97,male
29369,97,male
22521,97,male
42536,97,male
11534,97,male
7797,97,male
11483,97,male
8281,97,male
8267,97,male
8827,97,male
38376,97,female
14324,97,male
13258,97,male
29291,97,male
12198,97,male
41648,97,male
38282,97,male
10822,97,male
74349,97,male
42358,97,male
4857,97,male
9789,97,male
8645,97,male
14949,97,male
78321,97,male
8265,97,male
4966,97,male
10818,97,female
36226,97,male
2002,97,female
14654,97,male
8885,97,male
9381,97,male
13726,97,male
14928,97,male
27361,97,male
8938,97,male
13672,97,male
8892,97,male
43985,97,male
8905,97,male
8841,97,male
2574,97,male
13971,97,male
8049,97,male
51808,97,male
49256,97,male
8280,97,male
16137,97,male
214436,97,male
10362,97,male
13492,97,male
8279,97,male
67384,97,female
27061,97,male
14735,97,male
19976,97,male
18947,97,male
16995,97,male
10000,97,male
15342,97,female
14448,97,male
44012,97,female
86764,97,male
8282,97,male
13975,97,male
17609,97,male
761,97,male
13710,97,female
8883,97,male
84119,97,male
8933,97,male
29082,97,male
62320,97,male
19265,97,male
8884,97,male
59847,97,male
60623,97,male
8054,97,male
18696,97,male
64901,97,male
49691,97,male
39415,97,male
21208,97,male
62547,97,male
38879,97,female
13730,97,male
14415,97,male
121895,97,male
25047,97,male
18032,97,male
8899,97,male
20778,97,male
43878,97,male
15457,97,male
45458,97,male
64544,97,male
2861,97,male
37903,97,male
8071,97,male
32317,97,male
3511,97,male
29963,97,female
40225,97,male
185591,97,male
64450,97,male
54563,97,male
91262,97,male
22787,97,male
63978,97,male
11156,97,female
188858,97,male
4734,97,male
85927,97,female
69912,97,male
26191,97,female
38984,97,male
7860,97,male
33273,97,male
32543,97,male
99875,97,male
64414,97,male
56800,97,male
42836,97,male
47046,97,male
82404,97,male
10268,97,female
18898,97,male
49687,97,male
43876,97,male
63215,97,female
21575,97,male
25927,97,male
1450,97,male
101006,97,male
101342,97,male
32097,97,male
10800,97,male
25205,97,male
45699,97,male
83994,97,male
61864,97,male
81399,97,male
36457,97,male
26963,97,male
67736,97,male
22972,97,male
26389,97,male
16350,97,male
14765,97,male
36970,97,male
28211,97,male
37181,97,male
52637,97,male
104607,97,male
27936,97,male
11801,97,male
1568,97,male
48688,97,male
44132,97,male
32985,97,male
32084,97,male
1549,97,male
10171,97,male
5178,97,male
31345,97,male
14257,97,male
37707,97,male
39376,97,male
1785,97,male
32720,97,male
38846,97,male
52726,97,male
50182,97,male
18897,97,female
70804,97,male
41499,97,female
34647,97,male
51865,97,male
37652,97,male
72356,97,male
61222,97,female
31011,97,male
1863,97,male
31262,97,male
52713,97,male
18848,97,male
42008,97,male
33195,97,male
67367,97,male
23759,97,male
3476,97,male
46334,97,male
39142,97,male
35552,97,male
67381,97,male
41248,97,male
31900,97,male
37842,97,male
20200,97,male
62981,97,male
88034,97,male
33481,97,male
37645,97,male
15915,97,male
8886,97,male
138522,97,male
40652,97,male
45884,97,male
34145,97,male
22136,97,male
43619,97,female
19597,97,female
46837,97,male
41211,97,male
46332,97,male
68774,97,male
8316,97,female
49110,97,male
41123,97,female
44442,97,male
64340,97,male
38368,97,male
43539,97,male
44147,97,male
43434,97,male
52998,97,male
48486,97,male
56648,97,male
93669,97,female
47088,97,female
33996,97,male
15436,97,female
39358,97,male
6320,97,male
37710,97,male
65041,97,male
62789,97,male
60234,97,male
57489,97,female
31300,97,male
81219,97,male
53156,97,male
46207,97,female
33107,97,male
39967,97,male
37533,97,male
62570,97,male
63892,97,male
40650,97,male
17605,97,female
36241,97,male
4798,97,male
132332,97,male
57448,97,male
14556,97,male
61783,97,male
43936,97,male
68757,97,male
13652,97,male
34013,97,male
53596,97,female
85550,97,male
72852,97,male
50900,97,male
35831,97,male
48138,97,male
30432,97,male
81217,97,male
51971,97,male
64441,97,male
37714,97,male
63702,97,male
51447,97,male
59490,97,male
48243,97,male
42167,97,male
153041,97,male
44898,97,male
28802,97,male
41273,97,male
54194,97,male
57695,97,male
62215,97,male
47904,97,male
54083,97,male
46175,97,male
55836,97,male
46738,97,male
188505,97,male
63831,97,male
52077,97,male
57276,97,male
47489,97,male
43616,97,male
78789,97,female
104505,97,male
55700,97,male
34184,97,male
126108,97,male
84823,97,male
19963,97,male
42150,97,male
59065,97,male
12513,97,male
37832,97,male
67236,97,male
32691,97,male
37189,97,male
53404,97,male
8897,97,male
56653,97,male
65016,97,female
20268,97,male
54384,97,male
19178,97,male
35008,97,male
14688,97,female
11604,97,male
50722,97,female
39413,97,male
42973,97,female
62835,97,male
16335,97,male
53520,97,male
67532,97,male
32859,97,male
51072,97,male
61667,97,male
55785,97,male
30867,97,male
49974,97,male
65081,97,male
63327,97,male
61404,97,male
49517,97,male
60243,97,male
42266,97,male
94655,97,male
81401,97,male
74643,97,male
57714,97,female
85743,97,male
60421,97,female
63025,97,male
125039,97,male
48778,97,male
74810,97,male
47496,97,male
80115,97,male
61267,97,male
49452,97,female
52451,97,male
18916,97,male
72113,97,male
23807,97,male
71157,97,female
53487,97,male
43845,97,male
12838,97,male
95448,97,male
65229,97,female
6360,97,female
44826,97,male
84427,97,male
31208,97,male
64124,97,male
84473,97,male
53457,97,male
59457,97,male
54157,97,male
25653,97,male
103597,97,male
89456,97,male
70955,97,female
99642,97,male
77866,97,male
95538,97,male
71688,97,female
65233,97,male
72721,97,male
123690,97,male
63230,97,male
58251,97,male
66436,97,male
82269,97,male
54436,97,female
90770,97,male
73562,97,female
57400,97,male
77459,97,male
59045,97,male
57243,97,male
144454,97,male
32708,97,male
116231,97,female
52264,97,male
46813,97,male
52349,97,male
45595,97,male
42147,97,male
81342,97,male
51991,97,male
85033,97,male
92182,97,male
73872,97,male
18591,97,male
75802,97,female
84820,97,male
74402,97,male
89287,97,male
110573,97,male
78206,97,male
26864,97,female
48392,97,male
61296,97,male
44473,97,male
37000,97,male
79995,97,female
49014,97,male
68818,97,male
48210,97,male
66956,97,male
83770,97,male
42226,97,male
11680,97,male
103747,97,male
58383,97,male
21145,97,male
93188,97,male
93934,97,female
48034,97,male
12677,97,male
149145,97,male
77461,97,female
89455,97,male
42203,97,male
110160,97,male
64897,97,male
97365,97,male
537,97,male
151232,97,male
99579,97,male
57722,97,male
45000,97,male
50845,97,male
9736,97,male
96724,97,male
77878,97,male
14720,97,female
86837,97,male
62580,97,male
63172,97,male
13728,97,male
97614,97,male
16277,97,male
80440,97,male
10792,97,male
40900,97,male
152795,97,male
104718,97,male
80220,97,female
34280,97,male
63481,97,male
83738,97,male
76609,97,male
8941,97,male
11540,97,male
84636,97,male
38414,97,male
29722,97,male
70410,97,male
14419,97,male
98232,97,male
47953,97,male
35436,97,male
4412,97,male
151826,97,male
4171,97,male
103740,97,male
102000,97,female
68178,97,male
53861,97,male
127864,97,male
93858,97,male
70793,97,male
110398,97,male
51853,97,male
150117,97,male
121875,97,male
68727,97,male
133698,97,male
85449,97,female
126250,97,female
112823,97,male
27699,97,male
8768,97,male
39386,97,male
156236,97,male
133082,97,male
77987,97,male
84038,97,male
152780,97,male
128873,97,male
101998,97,male
121873,97,female
104739,97,female
103620,97,male
121936,97,male
109099,97,male
112198,97,male
87245,97,male
120393,97,male
31354,97,male
121831,97,female
115348,97,male
184020,97,female
91690,97,male
51166,97,male
66148,97,male
129432,97,female
168496,97,male
111190,97,female
37845,97,male
135812,97,male
118293,97,male
126321,97,female
112205,97,male
81857,97,male
179109,97,female
157820,97,male
152584,97,male
122089,97,male
128089,97,male
49162,97,male
56290,97,male
139651,97,male
55370,97,male
4519,97,male
66538,97,male
21776,97,male
153820,97,male
58258,97,male
64534,97,male
200713,97,male
110919,97,male
201749,97,female
209282,97,male
58043,97,male
184314,97,male
38792,97,male
45130,97,male
29130,97,male
29565,97,male
29128,97,male
29129,97,male
25866,97,male
110415,97,male
86331,97,male
69406,97,male
32616,97,male
191714,97,male
245775,97,male
8434,97,male
118289,97,male
190880,97,male
27093,97,male
6418,97,male
221667,97,male
51259,97,male
102207,97,male
37351,97,male
33998,97,male
174671,97,female
24475,97,male
104086,97,male
173185,97,male
112575,97,male
186992,97,male
184352,97,male
136437,97,male
157841,97,male
19400,97,male
47831,97,male
60025,97,male
150093,97,male
24685,97,male
103717,97,male
197082,97,male
84362,97,male
157834,97,male
71055,97,male
17684,97,male
212721,97,male
182246,97,male
86814,97,female
248507,97,male
192102,97,male
225574,97,male
49001,97,male
20626,97,male
136797,97,male
38049,97,female
68713,97,male
209355,97,male
157690,97,female
85620,97,male
168399,97,male
38080,97,male
56415,97,male
42216,97,male
70993,97,male
99119,97,male
253239,97,male
186997,97,male
190955,97,male
64349,97,male
244509,97,male
197796,97,male
209350,97,male
199341,97,male
242310,97,male
225564,97,female
195841,97,male
110958,97,male
240832,97,male
41781,97,male
49634,97,male
267795,97,female
133827,97,male
209249,97,male
42200,97,male
62876,97,male
54544,97,male
93057,97,male
157851,97,male
38195,97,male
112160,97,male
213342,97,male
140825,97,male
176403,97,female
186988,97,female
49104,97,male
44588,97,male
262958,97,male
44527,97,male
199977,97,female
61991,97,male
265169,97,male
18628,97,male
47517,97,male
74767,97,male
56268,97,male
85547,97,male
162532,97,male
76329,97,male
221902,97,male
88573,97,male
47860,97,male
204922,97,male
282296,97,male
265189,97,male
264656,97,male
116352,97,male
69559,97,male
157825,97,male
116351,97,male
69328,97,male
116350,97,male
267480,97,male
65485,97,male
151368,97,male
118257,97,male
244268,97,male
15377,97,male
215211,97,male
204762,97,female
83228,97,male
141950,97,male
15460,97,female
158426,97,male
26298,97,male
61415,97,male
65612,97,male
185567,97,male
41842,97,male
28768,97,male
164251,97,female
270403,97,female
56178,97,male
57106,97,male
256913,97,female
201759,97,male
283726,97,male
45127,97,male
110416,97,male
155890,97,female
55317,97,male
45368,97,male
214081,97,male
46473,97,male
21861,97,female
17925,97,male
237796,97,male
58058,97,male
25518,97,female
75491,97,male
35856,97,male
82966,97,male
41272,97,female
246860,97,male
110323,97,male
79376,97,male
64666,97,male
266031,97,male
266040,97,female
54165,97,male
265297,97,male
42759,97,male
66969,97,male
66965,97,male
8767,97,male
51213,97,male
65611,97,male
114982,97,male
65615,97,male
105576,97,male
81972,97,male
108822,97,female
122192,97,male
36835,97,male
65496,97,female
86059,97,male
67659,97,male
4529,97,male
66812,97,male
60543,97,male
12427,97,male
216457,97,male
49712,97,male
66963,97,male
76829,97,male
49060,97,male
80633,97,male
194880,97,male
83957,97,male
36514,97,male
78537,97,male
37779,97,male
65482,97,male
38165,97,male
66967,97,male
63691,97,male
5601,97,male
47437,97,male
61237,97,male
58655,97,male
166883,97,male
56499,97,male
253686,97,female
76198,97,male
20220,97,male
33489,97,male
26504,97,male
64442,97,male
290555,97,male
152113,97,male
94904,97,male
133764,97,female
266034,97,male
72985,97,male
128120,97,male
214069,97,male
40417,97,male
317384,97,male
251321,97,female
266082,97,female
52286,97,male
103758,97,male
3480,97,male
3423,97,male
54880,97,male
126376,97,male
56405,97,male
72480,97,male
73984,97,male
83782,97,male
91901,97,male
76821,97,male
47718,97,male
82817,97,male
270899,97,male
63432,97,male
119193,97,male
63026,97,male
169343,97,female
64423,97,male
140383,97,male
28190,97,male
98969,97,male
66966,97,male
103613,97,male
134463,97,male
209840,97,male
320003,97,male
320004,97,female
311301,97,male
254772,97,male
15468,97,male
88309,97,male
5602,97,male
122229,97,male
91571,97,male
3004,97,male
118150,97,male
38421,97,male
142979,97,male
78193,97,male
86647,97,male
50425,97,male
42590,97,male
126331,97,male
4274,97,male
37455,97,male
31355,97,male
2993,97,male
246127,97,male
76532,97,female
54064,97,male
309302,97,male
79683,97,male
197950,97,male
59050,97,male
59015,97,male
197936,97,female
84176,97,male
106922,97,male
135281,97,female
67654,97,male
47432,97,male
101904,97,male
271674,97,male
40180,97,male
266396,97,male
38198,97,male
255343,97,female
266537,97,male
187252,97,male
45777,97,male
79572,97,male
33436,97,male
78313,97,male
51880,97,male
15469,97,male
263109,97,male
40817,97,male
30643,97,male
269776,97,male
91683,97,male
270400,97,female
248611,97,male
44706,97,male
229134,97,male
28678,97,male
105079,97,male
160768,97,male
31789,97,male
78478,97,male
254320,97,male
61041,97,male
190853,97,female
64100,97,male
310593,97,male
19095,97,male
223932,97,male
2462,97,male
108535,97,male
39978,97,male
220731,97,male
223946,97,female
25168,97,male
83388,97,male
282502,97,male
74080,97,male
5839,97,male
68053,97,male
225728,97,male
46983,97,male
162320,97,male
44461,97,male
214210,97,male
43000,97,male
3026,97,male
49398,97,male
272435,97,female
290556,97,male
179641,97,male
29562,97,male
57327,97,female
63319,97,female
198466,97,male
81787,97,male
53914,97,male
53648,97,male
3935,97,male
63176,97,male
99095,97,male
61823,97,male
57709,97,male
143547,97,male
273169,97,female
127856,97,female
62134,97,male
197089,97,female
64943,97,male
2166,97,male
133469,97,male
34334,97,male
315575,97,male
182560,97,male
61638,97,male
77673,97,male
337677,97,male
314405,97,male
4580,97,male
80015,97,male
61765,97,male
298614,97,male
59507,97,male
283701,97,male
253944,97,female
338676,97,male
104242,97,male
165108,97,male
292431,97,male
267804,97,male
79000,97,male
15126,97,male
52369,97,male
66568,97,male
72639,97,male
12598,97,male
290316,97,male
83052,97,male
336664,97,male
301351,97,male
284290,97,male
273153,97,female
276907,97,male
93840,97,male
78572,97,male
2798,97,male
218974,97,male
139156,97,male
253450,97,male
104973,97,male
330764,97,male
14169,97,female
286789,97,male
298721,97,male
20361,97,male
330298,97,male
104274,97,male
45722,97,male
117493,97,male
46581,97,male
314385,97,female
309809,97,male
314402,97,male
250230,97,male
47211,97,male
340488,97,male
323661,97,male
324807,97,male
359364,97,male
121869,97,male
319994,97,male
236873,97,female
85285,97,male
4196,97,male
58658,97,male
225719,97,male
4955,97,male
315872,97,male
159474,97,male
198311,97,male
136572,97,male
329819,97,female
206,97,male
329829,97,male
329712,97,male
334924,97,male
319993,97,male
72664,97,male
356161,97,male
285387,97,male
88266,97,male
117567,97,male
238781,97,male
30552,97,male
280957,97,male
74945,97,male
36880,97,male
198820,97,male
271331,97,male
62871,97,male
65592,97,male
43409,97,male
57310,97,male
121464,97,male
155956,97,male
157827,97,male
36324,97,male
59959,97,male
11530,97,male
24260,97,male
58833,97,male
52557,97,male
39850,97,male
4228,97,male
65656,97,male
169020,97,male
40055,97,male
59455,97,male
358881,97,male
227262,97,male
13732,97,male
336806,97,male
119482,97,male
68865,97,male
315946,97,male
24971,97,male
307103,97,male
315868,97,male
61535,97,male
79435,97,male
215740,97,male
74082,97,male
160564,97,female
129455,97,male
359746,97,male
343702,97,male
43020,97,male
113936,97,male
166888,97,male
91067,97,male
352200,97,male
280437,97,male
44478,97,male
127894,97,male
122198,97,female
5953,97,male
258384,97,male
80970,97,male
371492,97,female
71445,97,male
334878,97,male
63318,97,female
65795,97,male
329805,97,female
336807,97,male
1998,97,male
35025,97,male
56418,97,male
286595,97,male
377853,97,male
329809,97,male
336199,97,male
315865,97,male
352025,97,male
342281,97,male
341392,97,female
57144,97,male
139820,97,male
65719,97,female
129933,97,female
4747,97,female
64404,97,male
85904,97,male
33297,97,female
105760,97,male
104354,97,male
106538,97,female
78563,97,male
51205,97,male
17582,97,male
96419,97,female
90034,97,male
66537,97,male
383255,97,male
76350,97,male
40522,97,male
82409,97,female
67509,97,female
354388,97,female
4443,97,male
280840,97,male
105915,97,male
65885,97,male
334312,97,female
118145,97,male
330697,97,male
301365,97,male
159281,97,male
98302,97,male
336652,97,male
214775,97,male
329815,97,female
58559,97,female
239103,97,male
48613,97,male
296360,97,male
44256,97,male
186991,97,female
78476,97,female
267579,97,male
64239,97,male
75733,97,male
348025,97,male
322240,97,male
156326,97,male
9547,97,male
35026,97,male
64834,97,male
80470,97,male
43102,97,male
18906,97,male
66540,97,male
37454,97,male
132144,97,male
270010,97,male
132148,97,male
132150,97,male
168421,97,male
63876,97,male
61711,97,male
351454,97,male
112633,97,male
56424,97,female
12443,97,male
374473,97,male
5654,97,male
57992,97,male
374458,97,male
3698,97,female
58419,97,male
298459,97,male
330294,97,female
98927,97,male
375356,97,male
300210,97,male
327040,97,female
24921,97,male
70461,97,male
53010,97,male
27123,97,male
196324,97,male
337703,97,male
364051,97,female
359641,97,male
62675,97,male
118014,97,female
371865,97,male
338189,97,male
4279,97,male
351809,97,male
76348,97,male
159942,97,male
266036,97,female
368940,97,male
62009,97,male
351339,97,male
337674,97,male
64133,97,female
17376,97,male
86096,97,female
71559,97,female
330982,97,male
404141,97,male
383064,97,male
40627,97,male
20072,97,male
333367,97,female
63186,97,female
395985,97,male
314404,97,male
245692,97,male
24007,97,male
329718,97,male
376166,97,female
340677,97,male
374464,97,female
382511,97,male
98277,97,male
1609,97,male
286313,97,male
62722,97,male
393559,97,male
135286,97,male
160821,97,male
241639,97,male
86822,97,male
377154,97,male
375315,97,male
43776,97,male
377276,97,male
48601,97,female
63681,97,male
277296,97,male
358725,97,male
134705,97,male
332794,97,male
395763,97,male
383807,97,female
376866,97,male
389044,97,female
29333,97,male
121856,97,male
352342,97,male
356324,97,female
340481,97,male
382501,97,male
377263,97,male
393519,97,female
380622,97,male
369778,97,male
398818,97,male
380623,97,male
382595,97,female
426830,97,male
359245,97,male
429732,97,male
36140,97,male
356381,97,female
382597,97,male
340676,97,male
4369,97,male
75944,97,male
399173,97,male
105843,97,male
382591,97,male
334521,97,male
413778,97,female
56263,97,male
398929,97,male
431937,97,male
78363,97,female
21778,97,male
104376,97,male
3427,97,male
4182,97,male
382509,97,female
92180,97,male
1631,97,female
64584,97,female
54471,97,male
377274,97,male
115108,97,male
151227,97,male
144726,97,male
399612,97,male
391663,97,female
14555,97,female
11396,97,male
429070,97,male
398920,97,male
40194,97,male
51191,97,male
56759,97,male
26920,97,male
18457,97,male
439154,97,male
402907,97,male
14650,97,male
39402,97,male
28820,97,male
391709,97,male
13741,97,male
11842,97,male
339964,97,male
2104,97,male
49168,97,male
16455,97,male
382589,97,male
95197,97,male
155887,97,male
30163,97,male
67451,97,male
228642,97,male
406990,97,male
22578,97,male
374720,97,male
119984,97,female
408543,97,male
123229,97,male
233880,97,male
408024,97,male
453354,97,female
436352,97,male
398924,97,male
394260,97,male
412204,97,female
351192,97,male
404733,97,male
77519,97,male
51871,97,male
11193,97,male
393945,97,female
40544,97,male
53456,97,male
51212,97,male
51195,97,male
10524,97,female
72363,97,female
27208,97,male
59914,97,male
428495,97,male
280640,97,male
277839,97,male
190817,97,male
273279,97,male
1408,74,male
16420,74,male
49133,74,male
11010,74,male
649,74,male
10452,74,male
1689,74,male
9350,74,male
9300,74,female
41878,74,male
51980,74,male
68806,74,male
25403,74,male
124304,74,female
51242,74,male
38884,74,male
12652,74,male
10363,74,male
21588,74,male
41225,74,male
14553,74,male
31417,74,male
22733,74,male
61461,74,male
335,74,male
175,74,male
311,74,male
9322,74,male
422,74,male
13549,74,male
65889,74,male
266,74,male
9558,74,male
746,74,male
907,74,male
26648,74,female
115872,74,male
19381,74,female
24016,74,male
637,74,male
19426,74,male
27104,74,male
10368,74,male
192,74,male
8129,74,male
22826,74,male
10210,74,male
44297,74,male
24858,74,male
14283,74,male
47697,74,male
9453,74,male
5622,74,male
8416,74,male
25560,74,male
5156,74,male
5486,74,male
42739,74,male
43194,74,male
12524,74,female
27632,74,male
21193,74,male
22650,74,male
31624,74,male
48211,74,male
5483,74,male
499,74,female
24920,74,male
10102,74,male
6003,74,male
9040,74,male
47439,74,male
28050,74,male
1052,74,male
24167,74,male
28043,74,male
170767,74,male
19204,74,male
47595,74,female
849,74,male
46498,74,male
11163,74,male
11035,74,male
11936,74,male
37691,74,male
36245,74,male
28794,74,male
34689,74,male
4789,74,male
14506,74,male
38560,74,male
14372,74,male
552,74,male
27431,74,male
1933,74,male
20115,74,male
570,74,female
8342,74,male
11447,74,male
11594,74,male
19562,74,male
931,74,male
29039,74,male
40364,74,male
20465,74,male
8690,74,male
12149,74,male
35337,74,female
32037,74,male
5425,74,male
27834,74,male
7216,74,male
52258,74,male
12308,74,male
3640,74,female
28319,74,male
26165,74,male
1958,74,male
23550,74,male
38866,74,male
40815,74,male
12779,74,male
31278,74,male
11340,74,male
8691,74,male
69014,74,male
26356,74,male
23990,74,female
29743,74,male
3131,74,male
11706,74,male
10599,74,male
28679,74,male
20813,74,male
125945,74,male
30875,74,male
42130,74,male
42131,74,male
30874,74,male
29702,74,male
48561,74,male
2525,74,male
57447,74,male
11516,74,male
26866,74,male
12544,74,male
43361,74,male
29514,74,male
47715,74,male
30529,74,male
15486,74,male
35265,74,male
47232,74,male
54580,74,male
12491,74,male
24192,74,male
833,74,male
4593,74,male
41806,74,male
74585,74,male
10934,74,female
29161,74,male
39916,74,male
11657,74,male
1643,74,male
5336,74,male
19120,74,male
4024,74,male
40423,74,male
7857,74,male
33517,74,male
20126,74,male
17685,74,male
2289,74,male
427,74,male
405,74,male
1278,74,male
47802,74,male
2587,74,male
5511,74,male
10435,74,male
204,74,male
2786,74,male
8075,74,male
2817,74,male
1394,74,male
33157,74,male
876,74,male
21159,74,male
336,74,male
27636,74,male
33357,74,male
29454,74,male
5481,74,male
5482,74,male
5485,74,male
17921,74,male
39434,74,male
1786,74,male
43011,74,male
439,74,male
56167,74,male
42658,74,male
44691,74,male
30876,74,male
45793,74,male
58925,74,male
55848,74,male
62395,74,male
17238,74,male
31522,74,male
47796,74,male
42801,74,male
53198,74,male
52936,74,male
12548,74,male
8689,74,male
47959,74,male
1966,74,male
43469,74,male
41464,74,male
45213,74,male
52705,74,male
17295,74,male
10227,74,male
36446,74,male
49397,74,male
11378,74,male
760,74,male
5558,74,male
9652,74,male
3870,74,male
30636,74,male
29173,74,male
42021,74,male
47795,74,male
71642,74,male
12776,74,male
47714,74,male
10955,74,female
36730,74,male
38970,74,male
29987,74,male
49681,74,male
1913,74,male
1404,74,male
55309,74,male
205,74,male
28055,74,male
11162,74,male
42420,74,male
69234,74,male
39472,74,male
58097,74,male
35031,74,male
49696,74,male
613,74,male
29259,74,male
27430,74,male
16638,74,male
54380,74,female
36815,74,male
11399,74,female
42229,74,male
42617,74,male
42691,74,male
74948,74,male
26638,74,male
41115,74,male
45267,74,male
43379,74,male
11799,74,male
44658,74,male
11628,74,male
19413,74,male
2994,74,male
18503,74,male
34308,74,male
73376,74,male
43100,74,male
38516,74,male
31542,74,male
42741,74,male
445,74,male
257,74,male
56518,74,male
56798,74,male
16729,74,male
5335,74,male
36102,74,male
32117,74,male
5620,74,male
41764,74,male
46591,74,male
20345,74,male
15184,74,male
48121,74,male
56373,74,male
42269,74,male
14086,74,male
44435,74,male
4173,74,male
49781,74,male
49361,74,male
31289,74,male
55368,74,male
44126,74,male
28673,74,male
15383,74,male
47850,74,male
24164,74,male
1986,74,male
77221,74,male
42501,74,male
41937,74,male
1116,74,male
32687,74,male
10846,74,male
300,74,male
42236,74,male
24553,74,male
37952,74,male
12547,74,male
5206,74,male
34866,74,male
40394,74,male
27523,74,male
24653,74,male
1993,74,male
14375,74,male
42999,74,male
42595,74,male
22311,74,male
35838,74,male
2748,74,male
1721,74,male
28049,74,male
14229,74,male
6609,74,male
24170,74,male
14753,74,male
19026,74,male
17460,74,female
64942,74,male
48737,74,male
30535,74,male
81522,74,male
7992,74,male
21043,74,male
8461,74,male
11534,74,male
7797,74,male
14324,74,male
41648,74,male
42358,74,male
4857,74,male
9789,74,male
66180,74,male
31742,74,male
2002,74,female
12568,74,male
43389,74,male
12412,74,male
8882,74,male
8905,74,male
50318,74,male
41054,74,male
8832,74,male
22705,74,male
10000,74,male
24365,74,male
30239,74,male
17609,74,male
45560,74,male
49767,74,male
4498,74,male
18696,74,male
62547,74,male
11928,74,male
18568,74,female
8899,74,male
45458,74,male
37903,74,male
72083,74,male
42225,74,male
46768,74,male
28051,74,male
54563,74,male
38670,74,male
54154,74,male
42788,74,male
37767,74,male
56800,74,male
14704,74,male
10197,74,male
49687,74,male
57251,74,male
21575,74,male
25205,74,male
17606,74,male
67736,74,male
28925,74,male
30903,74,male
15483,74,male
69872,74,male
48688,74,male
41110,74,male
14257,74,male
5424,74,male
1785,74,male
18897,74,female
34647,74,male
1863,74,male
17631,74,male
42008,74,male
3476,74,male
37842,74,male
29159,74,male
8886,74,male
45884,74,male
34145,74,male
19597,74,female
47792,74,male
46979,74,male
36940,74,male
52998,74,male
54523,74,male
37710,74,male
12823,74,male
56693,74,male
62789,74,male
46829,74,male
39988,74,male
53156,74,male
63892,74,male
32319,74,male
12811,74,male
39993,74,male
30901,74,male
31987,74,male
13461,74,male
44898,74,male
188505,74,male
63831,74,male
47489,74,male
34184,74,male
62382,74,male
42150,74,male
59065,74,male
12432,74,male
98060,74,male
51735,74,male
19178,74,male
46920,74,male
36956,74,male
29496,74,male
40794,74,male
117478,74,male
61667,74,male
55785,74,male
49974,74,male
94655,74,male
52837,74,male
63025,74,male
79094,74,male
23807,74,male
113105,74,male
53487,74,male
72494,74,male
72875,74,male
24185,74,male
43444,74,male
101173,74,male
45138,74,male
63230,74,male
66436,74,male
90770,74,male
59045,74,male
45595,74,male
28063,74,male
42147,74,male
42998,74,male
28533,74,male
73872,74,male
109979,74,male
61296,74,male
169652,74,male
49014,74,male
48210,74,male
86467,74,male
81836,74,male
34494,74,male
93676,74,male
103747,74,male
58383,74,male
86785,74,male
77461,74,female
117408,74,male
42399,74,male
148408,74,male
5422,74,male
80440,74,male
96821,74,male
11540,74,male
48490,74,male
4412,74,male
59912,74,male
102524,74,male
126250,74,female
48254,74,male
149101,74,male
152780,74,male
128873,74,male
179144,74,male
11144,74,female
11614,74,female
44796,74,male
30689,74,male
51166,74,male
135812,74,male
27232,74,male
56290,74,male
