,userId,nbFollowers,nbFollowings,nbFavorites,nbSocialMediaAcc
1671,2909459163,411.0,149,0,0
1672,2510533471,566.0,181,0,0
1673,2907765040,4383.0,2597,55,0
1674,2734734164,98.0,125,0,0
1675,2383898058,2616.0,536,2,0
1676,2264615750,1609.0,728,0,0
1677,2475540650,150.0,85,0,0
1678,2523038911,172.0,108,0,0
1679,2485870856,118.0,254,0,0
1680,2329170061,74.0,217,0,0
1681,2709659140,1123.0,235,4,0
1682,2798954084,1755.0,956,0,0
1683,2306914183,350.0,454,0,0
1684,2862359981,134521.0,2,0,0
1685,2753267349,236.0,222,0,0
1686,2348850588,390.0,242,0,0
1687,2598454392,17308.0,569,0,0
1688,2829341937,30010.0,31429,441,1
1689,2807717992,1577.0,440,22,0
1690,2389466718,53510.0,4105,41,1
1691,2877945833,1090.0,812,4,0
1692,2901454301,182.0,83,0,0
1693,2829792562,91.0,98,0,0
1694,2517971929,57.0,44,1,1
1695,2365336806,37.0,86,0,0
1696,2460081532,7.0,166,0,0
1697,2844434909,127926.0,79,160,1
1698,2496746366,59.0,117,0,0
1699,2902626873,443.0,110,0,1
1700,2271908240,410.0,200,0,0
1701,2280394741,13419.0,50,891,0
1702,2274843048,591.0,291,0,0
1703,2738463156,315.0,177,0,0
1704,2875038401,1126.0,237,0,0
1705,2781424681,1451.0,324,0,0
1706,2396591383,677.0,330,1,0
1707,2801543484,7398.0,6004,419,0
1708,2255279520,421.0,338,0,0
1709,2377737613,4.0,4,0,0
1710,2583845792,202639.0,173231,146,0
1711,2268994604,3870.0,642,3,0
1712,2822754812,920.0,100,0,0
1713,2329283192,2725.0,535,0,0
1714,2361831192,515.0,564,0,0
1715,2271461168,29967.0,16411,9,0
1716,2771142954,29652.0,14889,240,0
1717,2827024772,29334.0,18299,20,1
1718,2490121827,322.0,139,0,0
1719,2255007752,1341.0,902,0,0
1720,2843672819,1906.0,1824,1,0
1721,2515159622,10022.0,10053,0,0
1722,2276781806,1075.0,1880,0,0
1723,2758475353,630.0,383,1,0
1724,2561911059,1360.0,1104,0,0
1725,2303771340,4384.0,3958,0,0
1726,2265326860,1487.0,768,0,0
1727,2519803627,368.0,144,0,0
1728,2693248716,34.0,161,0,0
1729,2855839889,131.0,129,0,0
1730,2408929852,78.0,487,0,0
1731,2408929852,78.0,487,0,0
1732,2308063056,1408.0,447,2,0
1733,2770825585,1069.0,2352,0,0
1734,2256208896,3526.0,199,0,0
1735,2856899097,3262.0,2962,69,0
1736,2372663839,342.0,539,0,0
1737,2274410942,103.0,462,0,0
1738,2680832135,606.0,431,0,0
1739,2298309950,508.0,138,12,0
1740,2609574630,1356.0,854,0,0
1741,2484543760,1006.0,1112,0,0
1742,2882996104,55.0,132,0,0
1743,2896660511,625.0,388,6,1
1744,2328989763,13.0,125,0,0
1745,2387237059,233.0,88,0,0
1746,2345444995,35.0,15,0,0
1747,2499811735,511.0,420,0,0
1748,2450400170,265.0,183,0,0
1749,2834113125,846.0,114,0,0
1750,2742366729,1687.0,520,0,0
1751,2447015025,57.0,266,0,0
1752,2605139996,245.0,385,0,1
1753,2293630241,251.0,283,0,0
1754,2893123528,,421,0,0
1755,2253504316,,657,1,0
1756,2562702438,,756,4,0
1757,2607352015,,102,0,0
1758,2643635338,49.0,482,0,1
1759,2769432930,47.0,147,0,0
1760,2260633119,204.0,74,0,0
1761,2748066591,9388.0,5975,892,0
1762,2629132870,138.0,66,0,0
1763,2913732673,452.0,232,0,0
1764,2306968549,45.0,18,0,0
1765,2425873111,3539.0,2584,0,0
1766,2336658877,234.0,216,0,0
1767,2739813262,459.0,505,0,0
1768,2564008327,332.0,557,1,0
1769,2853520911,295.0,229,0,0
1770,2829095265,164.0,98,2,0
1771,2546478769,181.0,500,0,0
1772,2258015612,352.0,110,0,0
1773,2768123689,188.0,184,0,0
1774,2645189556,2485.0,889,0,0
1775,2759589115,166.0,278,0,0
1776,2701956900,158.0,153,0,0
1777,2530375048,308.0,84,0,0
1778,2302756879,474.0,42,0,0
1779,2819243454,23582.0,1845,65,0
1780,2809045781,763.0,368,0,0
1781,2808738389,23599.0,25923,2,0
1782,2545569542,448.0,478,0,0
1783,2451139987,385.0,375,13,0
1784,2896082289,920.0,288,0,0
1785,2300056920,15.0,82,0,0
1786,2494970733,240.0,555,0,0
1787,2597610494,16.0,124,0,0
1788,2432357455,555.0,593,1,0
1789,2391482767,1716.0,2744,4,0
1790,2294743008,157.0,31,0,0
1791,2300151613,1319.0,394,0,0
1792,2404128843,661.0,125,1,0
1793,2238768233,4327.0,1027,12,0
1794,2744347044,458.0,199,0,0
1795,2377019991,327.0,663,0,0
1796,2564938892,40.0,239,0,0
1797,2319696956,163.0,154,1,0
1798,2583036121,1051.0,1039,3,0
1799,2881541909,14.0,100,0,0
1800,2484886103,3624.0,4231,0,0
1801,2484886103,3624.0,4231,0,0
1802,2506698530,3573.0,2061,11,0
1803,2837970375,15.0,319,0,0
1804,2824612271,1135.0,2659,1,0
1805,2752825659,1841.0,539,4,0
1806,2575215857,152.0,255,0,0
1807,2254198069,61.0,944,1,0
1808,2738503180,74.0,305,0,0
1809,2353503897,69.0,360,0,0
1810,2364877540,106.0,1062,1,0
1811,2475704042,114.0,63,2,0
1812,2467950239,34.0,47,0,0
1813,2606021299,36.0,64,0,0
1814,2891093013,555.0,284,0,0
1815,2268543043,12.0,161,0,0
1816,2329097640,966.0,535,1,0
1817,2389121524,0.0,0,0,0
1818,2792263057,962.0,1327,3,0
1819,2886126419,675.0,249,3,0
1820,2544218838,102.0,138,0,0
1821,3032937727,16417.0,11,80,0
1822,3417634581,234.0,278,26,0
1823,3221420718,17574.0,47,233,0
1824,3980214983,29267.0,20771,1214,1
1825,3228853961,7835.0,5278,7,0
1826,3228853961,7835.0,5278,330,0
1827,3416464330,296.0,93,78,1
1828,3416464330,296.0,93,0,0
1829,2967462670,144737.0,22530,65,1
1830,4449889995,12718.0,10920,1356,0
1831,3295474029,2830.0,2768,118,0
1832,3096296031,10311.0,10133,725,1
1833,3221944361,57195.0,177,722,1
1834,3355017370,14366.0,13367,119,1
1835,3795469696,111.0,107,18,0
1836,3292161463,9741.0,25,30,0
1837,3292161463,9741.0,25,26,1
1838,3161418647,34940.0,1770,4,1
1839,3418729700,223.0,556,5,1
1840,3345740050,1515.0,20,8,1
1841,3922619117,10506.0,10198,69,0
1842,4171765487,107970.0,15,182,1
1843,4171765487,107970.0,15,248,1
1844,4171765487,107970.0,15,160,1
1845,3773740815,24502.0,19680,355,0
1846,3773740815,24502.0,19680,400,0
1847,3773740815,24502.0,19680,345,0
1848,3773740815,24502.0,19680,441,0
1849,3773740815,24502.0,19680,418,0
1850,2955206091,214.0,22,132,1
1851,3132800528,33904.0,31659,196,0
1852,3132800528,33904.0,31659,1157,1
1853,3132800528,33904.0,31659,2696,1
1854,3132800528,33904.0,31659,2577,1
1855,3373245748,2199.0,788,789,0
1856,3373245748,2199.0,788,390,0
1857,3361193758,4130.0,4278,362,0
1858,4106281413,212594.0,312,1714,0
1859,4106281413,212594.0,312,1544,0
1860,4106281413,212594.0,312,1506,0
1861,4106281413,212594.0,312,369,0
1862,3408704560,1435.0,1066,50,0
1863,3230261721,3076.0,1463,849,1
1864,3974595075,5325.0,4346,741,1
1865,3684514395,684.0,489,17,0
1866,4494274816,15105.0,1288,16,0
1867,3342473255,40882.0,1260,276,1
1868,3342473255,40882.0,1260,970,1
1869,3342473255,40882.0,1260,960,1
1870,3342473255,40882.0,1260,437,1
1871,3288788121,422.0,405,58,1
1872,3359391287,14317.0,9798,77,0
1873,3359391287,14317.0,9798,32,0
1874,3359391287,14317.0,9798,29,0
1875,3337772326,3641.0,2999,35,0
1876,4385277232,1908.0,1469,21,4
1877,3123647205,62662.0,62641,22258,1
1878,3123647205,62662.0,62641,1520,1
1879,3123647205,62662.0,62641,398,1
1880,3123647205,62662.0,62641,384,1
1881,3370666245,592.0,1868,10,0
1882,3370666245,592.0,1868,15,0
1883,3312348244,13863.0,13731,398,0
1884,3231030088,7775.0,8529,305,2
1885,3231030088,7775.0,8529,204,1
1886,3413008301,1251.0,805,15,0
1887,2992257861,396.0,393,3,1
1888,3346086371,225.0,97,18,0
1889,4040495217,1759.0,174,518,1
1890,4227999881,767.0,155,35,0
1891,4227999881,767.0,155,10,0
1892,4066734017,26695.0,6713,552,0
1893,4066734017,26695.0,6713,735,1
1894,3187768528,12977.0,7989,515,0
1895,3076624805,24608.0,21845,14,1
1896,2971761316,9503.0,40,154,1
1897,3346876209,32978.0,2251,172,1
1898,3450110608,16451.0,123,2352,2
1899,3450110608,16451.0,123,897,2
1900,3450110608,16451.0,123,513,1
1901,3450110608,16451.0,123,1171,1
1902,3596675837,2375.0,2503,252,0
1903,3596675837,2375.0,2503,95,0
1904,3029031811,55931.0,863,44345,1
1905,3029031811,55931.0,863,3331,0
1906,4114241603,3544.0,6,7,1
1907,3323762423,9313.0,330,563,1
1908,4212461374,15441.0,0,1331,0
1909,3074326385,657.0,1745,53,4
1910,3074326385,657.0,1745,46,4
1911,3074326385,657.0,1745,45,1
1912,3074326385,657.0,1745,13,1
1913,3342596602,497.0,523,13,1
1914,4380688347,269.0,274,14,0
1915,3032952802,95.0,107,813,1
1916,3501713176,28558.0,7,160,1
1917,3433386772,1090.0,72,217,0
1918,3091429621,412.0,285,600,1
1919,3387218979,3006.0,4015,206,1
1920,3238707455,118717.0,9,2232,1
1921,3238707455,118717.0,9,204,1
1922,3523316655,4632.0,67,35,1
1923,3093057856,4246.0,87,387,1
1924,3752215756,3524.0,1956,210,1
1925,3752215756,3524.0,1956,173,1
1926,3397763446,5841.0,1201,360,0
1927,3624273556,4659.0,5071,7,0
1928,3099635949,7783.0,590,189,0
1929,3239131684,11189.0,9049,8,0
1930,3239131684,11189.0,9049,7,0
1931,3880921125,92110.0,770,318,1
1932,3091443995,3593.0,414,26,1
1933,4368135975,298.0,196,5,0
1934,4532091735,1041.0,480,25,4
1935,3234236878,41111.0,169,157,1
1936,3137917325,73863.0,5,250,1
1937,3346572646,5201.0,1096,30,0
1938,3245953619,4117.0,2943,36,0
1939,4273686202,900.0,872,919,1
1940,3256070356,15461.0,13885,130,1
1941,2967975819,2110.0,462,55,0
1942,3997142128,806.0,230,20,1
1943,3209121681,1422.0,1587,3,0
1944,3209121681,1422.0,1587,0,0
1945,2980955823,2206.0,1202,23,1
1946,4343373322,12867.0,13629,500,1
1947,3351682901,724.0,5,21,0
1948,3217795737,2034.0,88,23,1
1949,3238795289,68303.0,70984,67,0
1950,3323422876,706.0,367,0,0
1951,3251979493,20.0,40,0,0
1952,4173586715,3827.0,700,0,0
1953,4173586715,3827.0,700,0,0
1954,2944171563,471.0,479,0,0
1955,3198298727,989.0,459,1,0
1956,3198298727,989.0,459,0,0
1957,3315509969,72.0,86,0,0
1958,3505418175,140.0,328,0,0
1959,4210349939,20088.0,6082,1,0
1960,3307929700,1413.0,3033,0,1
1961,4252056111,756.0,701,0,0
1962,3313259009,114.0,392,0,0
1963,3466311437,9515.0,12,3,1
1964,3466311437,9515.0,12,3,1
1965,2963726237,0.0,0,0,0
1966,4011444377,10.0,9,0,0
1967,3322771941,12882.0,298,30,0
1968,3376373836,2017.0,91,53,1
1969,3107736935,479.0,517,0,0
1970,3100448675,46.0,44,1,0
1971,3302044516,1225.0,424,17,0
1972,3165093951,13105.0,122,278,0
1973,2956463135,4477.0,72,82,4
1974,3420755793,234.0,163,0,0
1975,3335575762,1022.0,716,0,0
1976,3331904770,9253.0,7975,1,0
1977,3078811787,2994.0,907,3,0
1978,2978223147,203542.0,36,20,0
1979,3412204611,697.0,567,1,0
1980,3031856163,136010.0,24426,2,0
1981,3352922079,13587.0,100,92,3
1982,2954901401,377.0,247,28,0
1983,3230352083,112.0,32,0,0
1984,4240439123,539.0,200,0,0
1985,3229336845,18285.0,8376,21,0
1986,3641052448,305.0,83,0,1
1987,4140073827,248.0,64,0,0
1988,4103350468,10110.0,14,3,1
1989,4135605797,2553.0,3989,0,0
1990,4251368794,241.0,194,0,0
1991,4485415168,220.0,1032,0,0
1992,3564002835,70.0,96,0,0
1993,3570662475,3634.0,4577,50,1
1994,3570662475,3634.0,4577,0,0
1995,3359478609,135.0,133,0,0
1996,3949061129,148.0,424,0,0
1997,4097784081,708.0,251,0,0
1998,3223566136,1838.0,1109,1,0
1999,3244713885,2719.0,3334,47,1
2000,3244713885,2719.0,3334,1,1
2001,4193075362,68.0,79,0,0
2002,3184871063,113.0,102,0,0
2003,3226537084,1218.0,1169,0,0
2004,4483099216,4625.0,2851,2,0
2005,4131129761,41963.0,729,0,1
2006,3320281677,276.0,120,0,0
2007,3048192239,2347.0,2010,1,0
2008,3342132514,32774.0,5733,217,0
2009,2941202896,1912.0,635,80,0
2010,3917249720,191.0,94,0,0
2011,3141285407,4947.0,4528,0,0
2012,3307098069,1035.0,799,0,1
2013,3359279675,8275.0,4298,59,0
2014,3359279675,8275.0,4298,0,0
2015,3030639313,32.0,142,0,0
2016,3097876900,402.0,288,1,0
2017,3134790218,402.0,213,0,1
2018,3696362417,1060.0,352,4,0
2019,3807336315,1575.0,599,7,0
2020,3321003449,121.0,115,0,0
2021,2952412317,40.0,95,0,0
2022,4494063155,258.0,233,0,0
2023,4505766143,123.0,122,0,0
2024,3043390222,114.0,273,0,0
2025,3022317915,53.0,89,0,0
2026,2989722863,536.0,1416,0,0
2027,4594856292,22099.0,22554,0,0
2028,3152397917,117.0,112,0,0
2029,3301067447,66.0,316,2,0
2030,3125410201,8406.0,4940,1,0
2031,3759380237,119.0,102,0,0
2032,3099234897,6280.0,293,1,0
2033,3312243239,1642.0,1637,0,0
2034,2975306886,2508.0,2476,0,1
2035,3324620386,334.0,92,0,0
2036,3081215195,272.0,190,0,0
2037,3234243136,109.0,205,0,0
2038,3411640252,20511.0,18643,0,0
2039,3914112080,145.0,152,0,0
2040,3892144636,156.0,378,0,0
2041,3912887205,179.0,157,0,0
2042,3245229891,371.0,344,0,0
2043,3019086862,502.0,171,0,0
2044,3179519620,1510.0,409,0,0
2045,3360270971,331.0,574,0,0
2046,4040200883,94.0,330,0,0
2047,3151200137,415.0,187,0,0
2048,3028089857,95189.0,91,456,0
2049,3291827415,2126.0,1570,0,0
2050,3429736905,166.0,980,0,0
2051,4538689587,417.0,212,0,0
2052,3248719037,4562.0,2394,0,0
2053,3308409664,5246.0,4747,0,0
2054,3300278175,851.0,687,0,0
2055,3247077673,63.0,130,0,0
2056,4276713383,6436.0,4920,0,1
2057,3306317297,1229.0,978,0,0
2058,3314674684,2734.0,2689,0,0
2059,3366958593,18594.0,20470,26,0
2060,4464028247,200.0,81,0,0
2061,3052975025,2274.0,668,1,0
2062,3052975025,2274.0,668,0,0
2063,3101855830,1122.0,551,2,0
2064,3341782366,6118.0,4470,47,0
2065,3046462093,1505.0,222,0,0
2066,2966173541,34.0,150,0,0
2067,2940924667,188.0,270,0,0
2068,3036507225,3462.0,176,0,0
2069,3370086323,100.0,93,0,0
2070,3864130582,2477.0,1169,0,0
2071,3293138721,373.0,407,0,0
2072,3156987725,155.0,135,18,0
2073,3668392397,44.0,125,0,0
2074,3397493195,11237.0,1154,127,1
2075,3893310136,143.0,184,0,0
2076,4031688915,811.0,256,0,0
2077,3440453777,568.0,1036,0,0
2078,3428171747,19.0,72,0,0
2079,4053218475,122.0,238,0,0
2080,3655950675,2219.0,102,7,1
2081,3780608655,25553.0,24469,0,0
2082,3457939516,156.0,188,1,0
2083,3002910173,384.0,1532,0,0
2084,3376873695,299.0,264,0,0
2085,2995545058,225.0,240,1,1
2086,2995545058,225.0,240,0,0
2087,2996755067,14033.0,9746,1,0
2088,4496245492,420.0,116,0,0
2089,4098711405,123.0,83,0,0
2090,2988373971,189.0,150,0,0
2091,3166910139,72.0,173,0,0
2092,3151298059,76.0,110,0,0
2093,3095882311,98.0,414,0,0
2094,3366059867,212.0,86,0,0
2095,3524049317,262.0,239,0,0
2096,3287972871,5904.0,5063,22,0
2097,3077978867,117.0,182,1,0
2098,3311245749,30.0,76,0,0
2099,3202084948,12376.0,11857,0,0
2100,3891827381,62.0,1126,0,0
2101,3402897713,161.0,251,0,0
2102,4099489480,357.0,57,0,0
2103,3021084994,1110.0,1172,0,0
2104,3903788164,24.0,31,0,0
2105,3105697528,204.0,385,0,0
2106,4112705355,514.0,498,0,0
2107,3053417701,314.0,154,0,1
2108,3590323281,2236.0,5001,0,0
2109,3407617893,2058.0,4919,0,0
2110,2999329323,245.0,147,0,0
2111,3621774675,1504.0,931,0,0
2112,4091216081,613.0,553,0,0
2113,4221292000,101.0,577,0,0
2114,3375821152,112.0,315,0,0
2115,4398175396,6.0,55,0,0
2116,4503269296,81.0,325,0,0
2117,3209649442,3.0,144,0,0
2118,3221136939,2895.0,2522,4,0
2119,4026136367,321.0,208,0,0
2120,3231379804,1202.0,1339,1,0
2121,3229112033,22.0,99,0,0
2122,3282212788,1067.0,1083,2,0
2123,3426146194,491.0,182,2,0
2124,3435482728,34.0,120,0,0
2125,3246061804,84.0,839,1,0
2126,3380237259,489.0,1448,1,0
2127,4197079301,51.0,217,0,0
2128,3333543868,257.0,117,0,0
2129,3420487841,2147.0,2196,0,0
2130,3198172528,2248.0,331,47,0
2131,3137070580,336.0,157,1,0
2132,3137070580,336.0,157,0,0
2133,4337757856,79.0,143,0,0
2134,3349925207,28.0,62,0,0
2135,4352524169,470.0,454,0,0
2136,3339162569,162.0,161,2,0
2137,3003778864,719.0,905,1,0
2138,3030949809,3.0,1,0,0
2139,3720503838,1012.0,238,1,0
2140,4142160976,275.0,180,1,0
2141,4343800529,3442.0,1072,1,0
2142,3200277091,260.0,549,0,0
2143,3366404435,357.0,355,0,0
2144,3339848697,44.0,129,0,0
2145,3018189741,26.0,77,0,0
2146,3313598599,71.0,69,0,0
2147,3390999569,638.0,768,0,0
2148,3082051976,57.0,281,0,0
2149,2976760841,1009.0,599,0,0
2150,789691495544659968,875.0,151,51,1
2151,766717482170257408,1899.0,2170,1355,1
2152,4913956535,36628.0,18,5091,1
2153,4604138494,640701.0,149,57185,0
2154,4604138494,640701.0,149,2720,0
2155,4604138494,640701.0,149,3004,0
2156,4604138494,640701.0,149,3686,0
2157,4604138494,640701.0,149,5159,1
2158,4604138494,640701.0,149,2008,0
2159,4604138494,640701.0,149,4465,0
2160,4604138494,640701.0,149,5808,0
2161,4604138494,640701.0,149,6659,0
2162,4604138494,640701.0,149,5233,0
2163,4604138494,640701.0,149,4868,0
2164,4604138494,640701.0,149,3414,0
2165,4604138494,640701.0,149,3456,0
2166,4604138494,640701.0,149,2867,0
2167,4604138494,640701.0,149,2331,0
2168,4604138494,640701.0,149,5009,0
2169,4604138494,640701.0,149,4578,0
2170,4604138494,640701.0,149,4395,0
2171,4604138494,640701.0,149,7103,0
2172,4604138494,640701.0,149,4833,0
2173,4604138494,640701.0,149,5472,0
2174,4604138494,640701.0,149,3306,1
2175,4604138494,640701.0,149,4997,0
2176,4604138494,640701.0,149,3577,0
2177,4604138494,640701.0,149,4549,0
2178,4604138494,640701.0,149,771,0
2179,701396694081085440,518.0,411,68,0
2180,725781069237260288,13418.0,192,23,1
2181,700950868493991936,1237483.0,377143,2739,0
2182,712240848738586624,4722.0,4436,18,1
2183,733373135102316544,285529.0,2,14596,0
2184,733373135102316544,285529.0,2,4162,0
2185,733373135102316544,285529.0,2,2724,0
2186,733373135102316544,285529.0,2,2254,0
2187,733373135102316544,285529.0,2,1823,0
2188,733373135102316544,285529.0,2,2301,0
2189,733373135102316544,285529.0,2,1884,0
2190,733373135102316544,285529.0,2,538,0
2191,802929939255267328,459.0,184,22,0
2192,730123457984380928,249953.0,143,3637,0
2193,730123457984380928,249953.0,143,984,0
2194,730123457984380928,249953.0,143,1310,1
2195,786617312099045376,1749.0,322,151,1
2196,706922382754226176,244.0,162,34,0
2197,701786128727281664,243.0,254,9,0
2198,4703530102,802.0,142,225,1
2199,786560808809619456,4216.0,5000,78,1
2200,713304885375156224,349.0,43,9,1
2201,704390419451387904,102653.0,101801,208,1
2202,704390419451387904,102653.0,101801,337,1
2203,746715524629995520,3164.0,2936,1109,0
2204,790991164056961024,9130.0,5003,196,0
2205,733374881002295296,120126.0,0,2905,2
2206,733374881002295296,120126.0,0,5199,2
2207,733374881002295296,120126.0,0,8189,2
2208,733374881002295296,120126.0,0,4182,2
2209,738800457326460928,1186.0,765,213,2
2210,738808648697282560,25986.0,19862,200,0
2211,738808648697282560,25986.0,19862,180,0
2212,747902487970066432,1965.0,892,12290,1
2213,743523142790946816,1615.0,4310,1,0
2214,808678958774579200,1840.0,1518,3,0
2215,712926448735141888,2243.0,1964,35,0
2216,711640601511510016,110.0,95,0,1
2217,700817620023566336,33707.0,431,3489,0
2218,700817620023566336,33707.0,431,3159,0
2219,700817620023566336,33707.0,431,1042,0
2220,737566083272450048,50974.0,813,4497,0
2221,799281438084517888,2582.0,2282,30,4
2222,799281438084517888,2582.0,2282,19,0
2223,799281438084517888,2582.0,2282,16,0
2224,799281438084517888,2582.0,2282,9,0
2225,799281438084517888,2582.0,2282,18,0
2226,799281438084517888,2582.0,2282,14,0
2227,799281438084517888,2582.0,2282,27,0
2228,781805309077680128,268.0,248,235,0
2229,801813072281300992,3578.0,4333,11,1
2230,792642436770201600,287.0,307,8,0
2231,4919407613,24823.0,32,29,0
2232,714505397323833344,360.0,254,9,0
2233,730137708237033472,6637.0,1558,256,0
2234,733682816211357696,34457.0,3431,533,0
2235,733682816211357696,34457.0,3431,291,0
2236,715143527412416512,2130.0,489,9780,0
2237,722125753421316096,97023.0,49,2398,1
2238,763350560678502400,2645.0,275,26,0
2239,767915298594881536,815.0,230,29017,2
2240,4736304015,613635.0,76,20297,0
2241,770335099774758912,246.0,791,1,0
2242,764081841288704000,1305.0,944,45,0
2243,791984567771103232,4973.0,4238,243,0
2244,4860476000,13140.0,13093,139,0
2245,4882210185,787.0,693,13,0
2246,791660138054778880,99074.0,470,295,1
2247,791660138054778880,99074.0,470,1086,1
2248,791660138054778880,99074.0,470,855,0
2249,791660138054778880,99074.0,470,139,0
2250,709934518938038272,670.0,330,174,1
2251,709934518938038272,670.0,330,5,0
2252,700987748631584768,472.0,2,4,1
2253,704022837288411136,100224.0,97852,19,0
2254,714455098005569536,827.0,658,43,0
2255,755797059534454784,33.0,103,5,0
2256,4548507922,23653.0,659,38,1
2257,4861149785,173.0,417,8,1
2258,747532340625178624,18310.0,2331,15,1
2259,795678448899473408,1139.0,387,1198,0
2260,723798200088428544,1604.0,1471,32,0
2261,4708065196,1991.0,611,44,1
2262,784000678935031808,56992.0,156,830,0
2263,795344738178265088,291215.0,495,199,0
2264,777938133723844608,17511.0,7,135,4
2265,782181430877126656,609.0,474,7,0
2266,4902420957,245.0,152,25,0
2267,742670273502142464,4966.0,5300,390,0
2268,742670273502142464,4966.0,5300,0,0
2269,704343392600367104,25058.0,13095,438,0
2270,4892963483,13785.0,3618,81,0
2271,747150306404884480,1502.0,1953,7,3
2272,4821941974,9659.0,84,21,0
2273,705443245971652608,2532.0,1417,0,0
2274,748298629622931456,906.0,2393,0,0
2275,748298629622931456,906.0,2393,0,0
2276,748298629622931456,906.0,2393,0,0
2277,748298629622931456,906.0,2393,0,0
2278,4654661314,39939.0,4,4063,1
2279,800113360016543744,150.0,101,0,0
2280,759152214116012032,3254.0,134,0,0
2281,4645135167,144.0,268,0,0
2282,718334751250255872,1423.0,1653,0,0
2283,777512800449159168,75.0,93,0,0
2284,782209538208456704,864.0,535,0,0
2285,743455969674412032,827.0,523,0,0
2286,4827634443,135.0,123,0,1
2287,774375019640156160,49.0,85,0,0
2288,700817490893475840,568.0,445,0,0
2289,801814337287553024,25.0,23,0,1
2290,784852983246888960,1099.0,37,3,1
2291,808692967628308480,63.0,58,0,0
2292,788324329088020480,84.0,200,0,0
2293,777209638798458880,288.0,77,0,0
2294,725580894380130304,99.0,162,0,0
2295,754084409473699840,6.0,54,0,0
2296,786849694974676992,2285.0,2261,0,0
2297,745965541639225344,356.0,294,0,0
2298,4703549913,381.0,1082,0,0
2299,709795268263321600,10.0,15,0,0
2300,745151582279335936,651.0,155,1,0
2301,4705482001,2007.0,1467,70,0
2302,4884736025,165.0,163,0,1
2303,723814205191757824,208.0,178,0,1
2304,718505202203107328,5201.0,5644,3,0
2305,783664203630579712,237.0,411,1,0
2306,746076930974289920,1347.0,1723,1,0
2307,777967092951871488,224.0,122,0,0
2308,735737645230264320,3741.0,1081,0,0
2309,738681910034075648,294.0,189,0,0
2310,791023071742353408,4342.0,109,72,1
2311,730384407475916800,11.0,16,0,1
2312,743519744133857280,203.0,179,0,0
2313,707204161599881216,408.0,483,0,4
2314,4871996225,25962.0,25468,819,0
2315,802189756100702208,107.0,200,0,0
2316,724133642616881152,79.0,49,0,0
2317,703715561549774848,198.0,441,0,0
2318,713394540527411200,2589.0,2601,0,0
2319,711729595482050560,92.0,66,0,0
2320,710004864290521088,43.0,33,0,0
2321,737772382224560128,180.0,264,0,0
2322,4892460130,452.0,205,0,0
2323,759473382979170304,1876.0,301,1,0
2324,4901277917,782.0,341,0,0
2325,772898980191670272,230.0,2149,0,0
2326,785950928893599744,83.0,121,0,0
2327,784297458071244800,450.0,214,0,0
2328,719981086571421696,3028.0,132,119,0
2329,765679794449186816,296.0,239,0,0
2330,757131789097926656,129.0,262,0,0
2331,753548986267627520,828.0,641,0,0
2332,4876425237,371.0,263,2,0
2333,761988053321838592,2579.0,2790,8,0
2334,761988053321838592,2579.0,2790,1,0
2335,4750737765,4989.0,397,0,0
2336,786091520608862208,2433.0,525,0,0
2337,739154522510139392,7052.0,414,29,0
2338,734174741095927808,39051.0,992,780,0
2339,734174741095927808,39051.0,992,2947,0
2340,722150319166222336,203.0,206,0,0
2341,807243951262547968,49.0,70,0,0
2342,4855063737,5043.0,5362,1,0
2343,760073291491119104,46.0,40,0,0
2344,759330964606742528,98.0,113,0,0
2345,756062531077206016,395.0,320,0,0
2346,783522468216573952,267.0,137,1,0
2347,801679489793228800,24544.0,272,0,0
2348,763373481400606720,272.0,679,0,0
2349,759121023824429056,1828.0,1780,0,0
2350,808211007625658368,2129.0,1074,65,0
2351,4894670777,54.0,70,0,0
2352,751036494035447808,2191.0,538,41,0
2353,4834778505,39.0,51,228,1
2354,742378894041485312,371.0,264,0,0
2355,709059886701793280,381.0,369,0,0
2356,4582403027,899.0,191,0,0
2357,772458729602158592,24.0,560,0,0
2358,4859458090,19.0,206,0,0
2359,701644116589998080,149.0,261,0,0
2360,736582632281112576,1047.0,1024,0,0
2361,766519406285299712,167.0,240,0,0
2362,4556818102,232.0,733,0,0
2363,723594849249837056,558.0,612,0,0
2364,772792028241485824,305.0,302,0,0
2365,4849204456,119.0,125,0,0
2366,792824401943224320,45.0,41,0,0
2367,764528319882792960,6187.0,3925,10,0
2368,764528319882792960,6187.0,3925,2,0
2369,750607548567420928,168.0,230,0,0
2370,755737599348772864,126.0,172,0,0
2371,741029831408766976,593.0,402,0,0
2372,804057957537300480,46.0,136,0,0
2373,4795594926,15697.0,349,14,0
2374,722744272500498432,378.0,79,0,0
2375,800083331308130304,199.0,123,0,0
2376,732246755182542848,900.0,290,0,0
2377,800049338424717312,2164.0,1955,0,0
2378,710790830987026432,18477.0,19405,0,0
2379,739574008002322432,46972.0,37314,1337,0
2380,4876012721,15773.0,13725,79,0
2381,4821092889,102.0,290,0,0
2382,755796934435172352,51.0,225,0,0
2383,784479136605667328,462.0,255,1,0
2384,783273421497102336,283.0,76,0,0
2385,798212588639227904,591.0,359,0,0
2386,802091767176765440,103.0,125,0,0
2387,754587954702606336,7238.0,231,17,0
2388,716317283421929472,1379.0,4793,0,0
2389,766975515739783168,491.0,607,0,0
